"2016-09-04 18:00","2016","09","04","18:00","9,5","","8,5","","94","","21","","54","","","","95,85","","","","","","ND"
"2016-09-04 19:00","2016","09","04","19:00","10,5","","8,7","","89","","21","","57","","","","95,67","","","","","","ND"
"2016-09-04 20:00","2016","09","04","20:00","9,4","","8,2","","92","","21","","60","","","","95,61","","","","","","ND"
"2016-09-04 21:00","2016","09","04","21:00","9,1","","7,4","","89","","22","","64","","","","95,60","","","","","","ND"
"2016-09-04 22:00","2016","09","04","22:00","8,5","","6,8","","89","","23","","57","","","","95,59","","","","","","ND"
"2016-09-04 23:00","2016","09","04","23:00","8,0","","6,3","","89","","23","","60","","","","95,54","","","","","","ND"
"2016-09-05 00:00","2016","09","05","00:00","7,0","","4,9","","87","","22","","63","","","","95,56","","","","","","ND"
"2016-09-05 01:00","2016","09","05","01:00","5,9","","3,9","","87","","23","","63","","","","95,63","","","","","","ND"
"2016-09-05 02:00","2016","09","05","02:00","5,3","","3,6","","89","","24","","62","","","","95,72","","","","","","ND"
"2016-09-05 03:00","2016","09","05","03:00","3,2","","0,9","","85","","26","","54","","","","96,00","","","","","","ND"
"2016-09-05 04:00","2016","09","05","04:00","2,7","","0,5","","86","","27","","44","","","","96,22","","","","","","ND"
"2016-09-05 05:00","2016","09","05","05:00","2,3","","0,7","","90","","29","","42","","","","96,44","","","","","","ND"
"2016-09-05 06:00","2016","09","05","06:00","2,5","","0,6","","88","","29","","44","","","","96,67","","","","","","ND"
"2016-09-05 07:00","2016","09","05","07:00","2,4","","0,8","","89","","27","","39","","","","96,87","","","","","","ND"
"2016-09-05 08:00","2016","09","05","08:00","2,7","","0,7","","87","","29","","41","","","","97,06","","","","","","ND"
"2016-09-05 09:00","2016","09","05","09:00","3,0","","0,2","","82","","29","","47","","","","97,19","","","","","","ND"
"2016-09-05 10:00","2016","09","05","10:00","3,5","","-1,0","","72","","29","","57","","","","97,35","","","","","","ND"
"2016-09-05 11:00","2016","09","05","11:00","4,0","","-2,4","","63","","29","","55","","","","97,49","","","","","","ND"
"2016-09-05 12:00","2016","09","05","12:00","3,9","","-2,5","","63","","29","","51","","","","97,62","","","","","","ND"
"2016-09-05 13:00","2016","09","05","13:00","4,5","","-3,2","","57","","31","","50","","","","97,78","","","","","","ND"
"2016-09-05 14:00","2016","09","05","14:00","4,8","","-4,3","","52","","30","","46","","","","97,90","","","","","","ND"
"2016-09-05 15:00","2016","09","05","15:00","4,7","","-2,5","","60","","29","","38","","","","98,01","","","","","","ND"
"2016-09-05 16:00","2016","09","05","16:00","4,9","","-2,8","","57","","28","","44","","","","98,08","","","","","","ND"
"2016-09-05 17:00","2016","09","05","17:00","4,5","","-3,1","","58","","29","","41","","","","98,16","","","","","","ND"
"2016-09-05 18:00","2016","09","05","18:00","3,6","","-2,6","","64","","29","","36","","","","98,22","","","","","","ND"
"2016-09-05 19:00","2016","09","05","19:00","2,9","","-0,8","","77","","28","","27","","","","98,32","","","","","","ND"
"2016-09-05 20:00","2016","09","05","20:00","2,3","","0,2","","86","","28","","19","","","","98,39","","","","","","ND"
"2016-09-05 21:00","2016","09","05","21:00","1,9","","0,1","","88","","28","","23","","","","98,43","","","","","","ND"
"2016-09-05 22:00","2016","09","05","22:00","1,9","","-0,3","","85","","28","","15","","","","98,48","","","","","","ND"
"2016-09-05 23:00","2016","09","05","23:00","1,6","","-0,2","","88","","32","","2","","","","98,53","","","","","","ND"
"2016-09-06 00:00","2016","09","06","00:00","1,3","","-0,9","","86","","25","","15","","","","98,57","","","","","","ND"
"2016-09-06 01:00","2016","09","06","01:00","1,2","","-0,8","","86","","29","","20","","","","98,61","","","","","","ND"
"2016-09-06 02:00","2016","09","06","02:00","1,1","","-0,8","","87","","28","","9","","","","98,64","","","","","","ND"
"2016-09-06 03:00","2016","09","06","03:00","1,2","","-0,7","","87","","27","","15","","","","98,67","","","","","","ND"
"2016-09-06 04:00","2016","09","06","04:00","0,9","","-0,4","","92","","30","","15","","","","98,68","","","","","","ND"
"2016-09-06 05:00","2016","09","06","05:00","1,0","","-2,1","","80","","30","","14","","","","98,70","","","","","","ND"
"2016-09-06 06:00","2016","09","06","06:00","0,3","","-1,2","","90","","23","","6","","","","98,74","","","","","","ND"
"2016-09-06 07:00","2016","09","06","07:00","1,3","","-1,7","","81","","25","","10","","","","98,78","","","","","","ND"
"2016-09-06 08:00","2016","09","06","08:00","2,3","","-2,7","","70","","26","","18","","","","98,81","","","","","","ND"
"2016-09-06 09:00","2016","09","06","09:00"
"2016-09-06 10:00","2016","09","06","10:00","3,6","","-0,8","","73","","26","","19","","","","98,84","","","","","","ND"
"2016-09-06 11:00","2016","09","06","11:00","5,4","","1,1","","73","","25","","18","","","","98,83","","","","","","ND"
"2016-09-06 12:00","2016","09","06","12:00","5,7","","1,7","","76","","26","","17","","","","98,82","","","","","","ND"
"2016-09-06 13:00","2016","09","06","13:00","6,6","","2,4","","75","","25","","30","","","","98,79","","","","","","ND"
"2016-09-06 14:00","2016","09","06","14:00","7,5","","2,6","","71","","26","","32","","","","98,77","","","","","","ND"
"2016-09-06 15:00","2016","09","06","15:00","7,3","","2,9","","74","","25","","35","","","","98,76","","","","","","ND"
"2016-09-06 16:00","2016","09","06","16:00","6,8","","2,2","","73","","24","","34","","","","98,77","","","","","","ND"
"2016-09-06 17:00","2016","09","06","17:00","7,0","","2,1","","71","","23","","34","","","","98,77","","","","","","ND"
"2016-09-06 18:00","2016","09","06","18:00","6,2","","1,8","","73","","23","","37","","","","98,77","","","","","","ND"
"2016-09-06 19:00","2016","09","06","19:00","5,8","","1,8","","76","","22","","32","","","","98,76","","","","","","ND"
"2016-09-06 20:00","2016","09","06","20:00","5,1","","1,4","","77","","22","","26","","","","98,78","","","","","","ND"
"2016-09-06 21:00","2016","09","06","21:00","4,8","","0,8","","76","","23","","41","","","","98,72","","","","","","ND"
"2016-09-06 22:00","2016","09","06","22:00","4,3","","1,1","","79","","22","","32","","","","98,74","","","","","","ND"
"2016-09-06 23:00","2016","09","06","23:00","4,6","","1,3","","79","","23","","33","","","","98,71","","","","","","ND"
"2016-09-07 00:00","2016","09","07","00:00","4,5","","1,2","","79","","23","","35","","","","98,68","","","","","","ND"
"2016-09-07 01:00","2016","09","07","01:00","4,4","","1,3","","81","","23","","46","","","","98,67","","","","","","ND"
"2016-09-07 02:00","2016","09","07","02:00","4,2","","1,6","","83","","22","","35","","","","98,69","","","","","","ND"
"2016-09-07 03:00","2016","09","07","03:00","4,3","","1,5","","82","","22","","31","","","","98,71","","","","","","ND"
"2016-09-07 04:00","2016","09","07","04:00","4,2","","1,5","","83","","23","","33","","","","98,71","","","","","","ND"
"2016-09-07 05:00","2016","09","07","05:00","4,2","","1,5","","83","","23","","31","","","","98,70","","","","","","ND"
"2016-09-07 06:00","2016","09","07","06:00","4,7","","1,0","","77","","25","","34","","","","98,68","","","","","","ND"
"2016-09-07 07:00","2016","09","07","07:00","4,9","","1,9","","81","","23","","37","","","","98,69","","","","","","ND"
"2016-09-07 08:00","2016","09","07","08:00","5,1","","2,2","","82","","22","","41","","","","98,69","","","","","","ND"
"2016-09-07 09:00","2016","09","07","09:00","6,1","","2,7","","79","","23","","40","","","","98,71","","","","","","ND"
"2016-09-07 10:00","2016","09","07","10:00","6,7","","2,9","","77","","23","","38","","","","98,74","","","","","","ND"
"2016-09-07 11:00","2016","09","07","11:00","7,3","","3,7","","78","","23","","39","","","","98,78","","","","","","ND"
"2016-09-07 12:00","2016","09","07","12:00","6,9","","3,6","","79","","26","","28","","","","98,83","","","","","","ND"
"2016-09-07 13:00","2016","09","07","13:00","6,9","","2,1","","71","","26","","33","","","","98,85","","","","","","ND"
"2016-09-07 14:00","2016","09","07","14:00","6,4","","1,9","","73","","24","","29","","","","98,88","","","","","","ND"
"2016-09-07 15:00","2016","09","07","15:00","6,7","","1,3","","68","","26","","26","","","","98,92","","","","","","ND"
"2016-09-07 16:00","2016","09","07","16:00","7,1","","1,5","","68","","26","","25","","","","98,95","","","","","","ND"
"2016-09-07 17:00","2016","09","07","17:00","6,7","","1,8","","71","","27","","29","","","","98,98","","","","","","ND"
"2016-09-07 18:00","2016","09","07","18:00","6,1","","1,1","","70","","26","","25","","","","99,00","","","","","","ND"
"2016-09-07 19:00","2016","09","07","19:00","4,5","","0,8","","77","","24","","18","","","","99,03","","","","","","ND"
"2016-09-07 20:00","2016","09","07","20:00","5,0","","0,4","","73","","25","","26","","","","99,01","","","","","","ND"
"2016-09-07 21:00","2016","09","07","21:00","4,7","","1,0","","77","","23","","27","","","","98,99","","","","","","ND"
"2016-09-07 22:00","2016","09","07","22:00","4,7","","1,0","","77","","24","","37","","","","98,95","","","","","","ND"
"2016-09-07 23:00","2016","09","07","23:00","3,3","","1,4","","88","","21","","37","","","","99,00","","","","","","ND"
"2016-09-08 00:00","2016","09","08","00:00","3,3","","1,6","","89","","21","","35","","","","99,01","","","","","","ND"
"2016-09-08 01:00","2016","09","08","01:00","3,5","","1,7","","88","","20","","38","","","","99,01","","","","","","ND"
"2016-09-08 02:00","2016","09","08","02:00","3,0","","1,9","","92","","19","","33","","","","99,01","","","","","","ND"
"2016-09-08 03:00","2016","09","08","03:00","3,6","","1,8","","88","","20","","34","","","","99,00","","","","","","ND"
"2016-09-08 04:00","2016","09","08","04:00","4,7","","1,6","","80","","23","","27","","","","99,04","","","","","","ND"
"2016-09-08 05:00","2016","09","08","05:00","4,4","","1,9","","84","","22","","26","","","","99,07","","","","","","ND"
"2016-09-08 06:00","2016","09","08","06:00","4,4","","2,4","","87","","24","","20","","","","99,12","","","","","","ND"
"2016-09-08 07:00","2016","09","08","07:00","5,1","","3,0","","86","","22","","25","","","","99,14","","","","","","ND"
"2016-09-08 08:00","2016","09","08","08:00","4,9","","3,1","","88","","27","","23","","","","99,18","","","","","","ND"
"2016-09-08 09:00","2016","09","08","09:00","5,4","","3,6","","88","","26","","21","","","","99,21","","","","","","ND"
"2016-09-08 10:00","2016","09","08","10:00","6,4","","4,2","","86","","26","","29","","","","99,18","","","","","","ND"
"2016-09-08 11:00","2016","09","08","11:00","7,1","","4,0","","80","","25","","23","","","","99,14","","","","","","ND"
"2016-09-08 12:00","2016","09","08","12:00","8,6","","4,8","","77","","27","","19","","","","99,14","","","","","","ND"
"2016-09-08 13:00","2016","09","08","13:00","10,1","","5,1","","71","","26","","21","","","","99,13","","","","","","ND"
"2016-09-08 14:00","2016","09","08","14:00","10,2","","4,9","","70","","25","","17","","","","99,12","","","","","","ND"
"2016-09-08 15:00","2016","09","08","15:00","9,4","","4,5","","72","","28","","17","","","","99,15","","","","","","ND"
"2016-09-08 16:00","2016","09","08","16:00","8,1","","4,3","","77","","30","","7","","","","99,16","","","","","","ND"
"2016-09-08 17:00","2016","09","08","17:00","7,7","","4,4","","79","","21","","9","","","","99,17","","","","","","ND"
"2016-09-08 18:00","2016","09","08","18:00","5,6","","3,6","","87","","19","","5","","","","99,14","","","","","","ND"
"2016-09-08 19:00","2016","09","08","19:00","4,0","","3,2","","94","","21","","2","","","","99,13","","","","","","ND"
"2016-09-08 20:00","2016","09","08","20:00"
"2016-09-08 21:00","2016","09","08","21:00","4,6","","4,1","","97","","23","","6","","","","99,15","","","","","","ND"
"2016-09-08 22:00","2016","09","08","22:00","4,5","","3,2","","91","","23","","3","","","","99,13","","","","","","ND"
"2016-09-08 23:00","2016","09","08","23:00","4,7","","3,1","","90","","26","","3","","","","99,08","","","","","","ND"
"2016-09-09 00:00","2016","09","09","00:00","6,2","","3,7","","84","","15","","5","","","","99,04","","","","","","ND"
"2016-09-09 01:00","2016","09","09","01:00","5,7","","3,2","","85","","23","","5","","","","99,03","","","","","","ND"
"2016-09-09 02:00","2016","09","09","02:00","5,4","","2,8","","84","","22","","4","","","","98,98","","","","","","ND"
"2016-09-09 03:00","2016","09","09","03:00","6,2","","3,6","","84","","32","","4","","","","98,92","","","","","","ND"
"2016-09-09 04:00","2016","09","09","04:00","6,0","","3,6","","85","","4","","3","","","","98,86","","","","","","ND"
"2016-09-09 05:00","2016","09","09","05:00","5,5","","3,3","","86","","32","","2","","","","98,84","","","","","","ND"
"2016-09-09 06:00","2016","09","09","06:00","5,0","","2,6","","85","","27","","4","","","","98,81","","","","","","ND"
"2016-09-09 07:00","2016","09","09","07:00","5,7","","3,3","","85","","26","","5","","","","98,80","","","","","","ND"
"2016-09-09 08:00","2016","09","09","08:00"
"2016-09-09 09:00","2016","09","09","09:00","8,7","","6,0","","83","","6","","5","","","","98,76","","","","","","ND"
"2016-09-09 10:00","2016","09","09","10:00","10,9","","5,8","","71","","21","","4","","","","98,72","","","","","","ND"
"2016-09-09 11:00","2016","09","09","11:00","11,3","","4,8","","64","","17","","19","","","","98,68","","","","","","ND"
"2016-09-09 12:00","2016","09","09","12:00","12,4","","4,9","","60","","19","","16","","","","98,64","","","","","","ND"
"2016-09-09 13:00","2016","09","09","13:00","13,1","","5,3","","59","","15","","10","","","","98,60","","","","","","ND"
"2016-09-09 14:00","2016","09","09","14:00","11,3","","5,6","","68","","3","","18","","","","98,55","","","","","","ND"
"2016-09-09 15:00","2016","09","09","15:00","11,2","","5,3","","67","","2","","17","","","","98,50","","","","","","ND"
"2016-09-09 16:00","2016","09","09","16:00","10,5","","5,6","","71","","4","","10","","","","98,46","","","","","","ND"
"2016-09-09 17:00","2016","09","09","17:00","10,8","","5,8","","72","","4","","20","","","","98,42","","","","","","ND"
"2016-09-09 18:00","2016","09","09","18:00","10,0","","5,1","","72","","1","","14","","","","98,40","","","","","","ND"
"2016-09-09 19:00","2016","09","09","19:00","10,0","","4,9","","71","","3","","15","","","","98,37","","","","","","ND"
"2016-09-09 20:00","2016","09","09","20:00","10,1","","3,8","","65","","13","","32","","","","98,34","","","","","","ND"
"2016-09-09 21:00","2016","09","09","21:00","9,1","","2,4","","63","","15","","20","","","","98,33","","","","","","ND"
"2016-09-09 22:00","2016","09","09","22:00","8,4","","1,3","","61","","17","","9","","","","98,30","","","","","","ND"
"2016-09-09 23:00","2016","09","09","23:00","8,1","","0,3","","58","","13","","22","","","","98,24","","","","","","ND"
"2016-09-10 00:00","2016","09","10","00:00","7,9","","-1,4","","52","","11","","9","","","","98,22","","","","","","ND"
"2016-09-10 01:00","2016","09","10","01:00","7,6","","-4,6","","42","","17","","9","","","","98,16","","","","","","ND"
"2016-09-10 02:00","2016","09","10","02:00","7,3","","-9,0","","30","","15","","4","","","","98,12","","","","","","ND"
"2016-09-10 03:00","2016","09","10","03:00","6,9","","-9,0","","31","","28","","6","","","","98,07","","","","","","ND"
"2016-09-10 04:00","2016","09","10","04:00","6,6","","-8,8","","32","","16","","8","","","","98,00","","","","","","ND"
"2016-09-10 05:00","2016","09","10","05:00","6,6","","-7,9","","35","","2","","12","","","","97,96","","","","","","ND"
"2016-09-10 06:00","2016","09","10","06:00","7,0","","-8,5","","32","","17","","6","","","","97,95","","","","","","ND"
"2016-09-10 07:00","2016","09","10","07:00","7,1","","-7,1","","36","","8","","7","","","","97,93","","","","","","ND"
"2016-09-10 08:00","2016","09","10","08:00","8,4","","-6,8","","33","","8","","11","","","","97,91","","","","","","ND"
"2016-09-10 09:00","2016","09","10","09:00","9,7","","-6,8","","31","","9","","20","","","","97,88","","","","","","ND"
"2016-09-10 10:00","2016","09","10","10:00","9,5","","-7,6","","29","","13","","37","","","","97,77","","","","","","ND"
"2016-09-10 11:00","2016","09","10","11:00","9,1","","-3,8","","40","","3","","15","","","","97,78","","","","","","ND"
"2016-09-10 12:00","2016","09","10","12:00","10,6","","-2,0","","41","","12","","33","","","","97,69","","","","","","ND"
"2016-09-10 13:00","2016","09","10","13:00","11,2","","-0,3","","45","","13","","38","","","","97,62","","","","","","ND"
"2016-09-10 14:00","2016","09","10","14:00","10,6","","0,5","","50","","13","","38","","","","97,62","","","","","","ND"
"2016-09-10 15:00","2016","09","10","15:00","10,7","","1,4","","53","","13","","35","","","","97,60","","","","","","ND"
"2016-09-10 16:00","2016","09","10","16:00","10,3","","2,3","","58","","13","","35","","","","97,60","","","","","","ND"
"2016-09-10 17:00","2016","09","10","17:00","9,8","","2,7","","61","","12","","35","","","","97,59","","","","","","ND"
"2016-09-10 18:00","2016","09","10","18:00","9,2","","3,7","","68","","13","","32","","","","97,63","","","","","","ND"
"2016-09-10 19:00","2016","09","10","19:00","8,4","","4,3","","76","","13","","31","","","","97,61","","","","","","ND"
"2016-09-10 20:00","2016","09","10","20:00","8,0","","5,4","","84","","15","","28","","","","97,60","","","","","","ND"
"2016-09-10 21:00","2016","09","10","21:00"
"2016-09-10 22:00","2016","09","10","22:00","7,8","","5,1","","83","","15","","25","","","","97,52","","","","","","ND"
"2016-09-10 23:00","2016","09","10","23:00","7,6","","5,3","","85","","15","","24","","","","97,44","","","","","","ND"
"2016-09-11 00:00","2016","09","11","00:00","7,4","","5,2","","86","","15","","18","","","","97,48","","","","","","ND"
"2016-09-11 01:00","2016","09","11","01:00","7,2","","5,3","","88","","14","","18","","","","97,49","","","","","","ND"
"2016-09-11 02:00","2016","09","11","02:00","7,2","","5,3","","88","","16","","23","","","","97,45","","","","","","ND"
"2016-09-11 03:00","2016","09","11","03:00","6,9","","5,4","","90","","4","","4","","","","97,45","","","","","","ND"
"2016-09-11 04:00","2016","09","11","04:00","7,0","","5,1","","88","","15","","18","","","","97,39","","","","","","ND"
"2016-09-11 05:00","2016","09","11","05:00","6,8","","5,0","","88","","11","","5","","","","97,39","","","","","","ND"
"2016-09-11 06:00","2016","09","11","06:00","6,7","","5,0","","89","","17","","8","","","","97,38","","","","","","ND"
"2016-09-11 07:00","2016","09","11","07:00","6,9","","5,5","","91","","17","","16","","","","97,36","","","","","","ND"
"2016-09-11 08:00","2016","09","11","08:00","6,6","","5,4","","92","","21","","11","","","","97,36","","","","","","ND"
"2016-09-11 09:00","2016","09","11","09:00","7,3","","5,4","","88","","29","","4","","","","97,33","","","","","","ND"
"2016-09-11 10:00","2016","09","11","10:00","7,6","","4,9","","83","","26","","4","","","","97,30","","","","","","ND"
"2016-09-11 11:00","2016","09","11","11:00","8,0","","5,2","","83","","21","","10","","","","97,26","","","","","","ND"
"2016-09-11 12:00","2016","09","11","12:00","8,1","","5,0","","81","","28","","3","","","","97,25","","","","","","ND"
"2016-09-11 13:00","2016","09","11","13:00","8,6","","4,8","","77","","20","","2","","","","97,24","","","","","","ND"
"2016-09-11 14:00","2016","09","11","14:00","7,2","","5,6","","90","","35","","11","","","","97,25","","","","","","ND"
"2016-09-11 15:00","2016","09","11","15:00","7,0","","5,6","","91","","4","","15","","","","97,23","","","","","","ND"
"2016-09-11 16:00","2016","09","11","16:00","6,4","","5,2","","92","","4","","14","","","","97,21","","","","","","ND"
"2016-09-11 17:00","2016","09","11","17:00","5,4","","4,8","","96","","4","","16","","","","97,23","","","","","","ND"
"2016-09-11 18:00","2016","09","11","18:00","5,0","","4,5","","97","","4","","15","","","","97,25","","","","","","ND"
"2016-09-11 19:00","2016","09","11","19:00","4,7","","4,3","","97","","5","","12","","","","97,27","","","","","","ND"
"2016-09-11 20:00","2016","09","11","20:00","4,4","","4,0","","97","","4","","17","","","","97,26","","","","","","ND"
"2016-09-11 21:00","2016","09","11","21:00","4,2","","3,8","","97","","4","","9","","","","97,27","","","","","","ND"
"2016-09-11 22:00","2016","09","11","22:00","3,9","","3,5","","97","","3","","10","","","","97,26","","","","","","ND"
