"2017-05-01 17:00","2017","05","01","17:00","-12,1","","-16,8","","68","","","M","","M","","","98,55","","","","","","ND"
"2017-05-01 18:00","2017","05","01","18:00","-12,5","","-16,7","","71","","","M","","M","","","98,54","","","","","","ND"
"2017-05-01 19:00","2017","05","01","19:00","-13,2","","-17,2","","72","","","M","","M","","","98,52","","","","","","ND"
"2017-05-01 20:00","2017","05","01","20:00","-14,4","","-17,1","","80","","","M","","M","","","98,51","","","","","","ND"
"2017-05-01 21:00","2017","05","01","21:00","-14,0","","-17,0","","78","","","M","","M","","","98,47","","","","","","ND"
"2017-05-01 22:00","2017","05","01","22:00","-14,6","","-17,6","","78","","","M","","M","","","98,46","","","","","","ND"
"2017-05-01 23:00","2017","05","01","23:00","-14,8","","-17,7","","79","","","M","","M","","","98,42","","","","","","ND"
"2017-05-02 00:00","2017","05","02","00:00","-14,3","","-17,5","","76","","","M","","M","","","98,39","","","","","","ND"
"2017-05-02 01:00","2017","05","02","01:00","-13,9","","-17,5","","74","","","M","","M","","","98,37","","","","","","ND"
"2017-05-02 02:00","2017","05","02","02:00","-13,9","","-17,0","","77","","","M","","M","","","98,39","","","","","","ND"
"2017-05-02 03:00","2017","05","02","03:00","-14,2","","-17,2","","78","","","M","","M","","","98,37","","","","","","ND"
"2017-05-02 04:00","2017","05","02","04:00","-14,2","","-16,7","","81","","","M","","M","","","98,34","","","","","","ND"
"2017-05-02 05:00","2017","05","02","05:00","-14,0","","-16,2","","83","","","M","","M","","","98,29","","","","","","ND"
"2017-05-02 06:00","2017","05","02","06:00","-13,8","","-16,5","","80","","","M","","M","","","98,30","","","","","","ND"
"2017-05-02 07:00","2017","05","02","07:00","-13,7","","-16,9","","77","","","M","","M","","","98,25","","","","","","ND"
"2017-05-02 08:00","2017","05","02","08:00","-13,2","","-16,2","","78","","","M","","M","","","98,23","","","","","","ND"
"2017-05-02 09:00","2017","05","02","09:00","-13,1","","-15,9","","80","","","M","","M","","","98,22","","","","","","ND"
"2017-05-02 10:00","2017","05","02","10:00","-12,8","","-16,0","","77","","","M","","M","","","98,22","","","","","","ND"
"2017-05-02 11:00","2017","05","02","11:00","-12,4","","-16,0","","74","","","M","","M","","","98,17","","","","","","ND"
"2017-05-02 12:00","2017","05","02","12:00","-12,4","","-16,2","","74","","","M","","M","","","98,15","","","","","","ND"
"2017-05-02 13:00","2017","05","02","13:00","-12,3","","-15,7","","75","","","M","","M","","","98,10","","","","","","ND"
"2017-05-02 14:00","2017","05","02","14:00","-12,4","","-15,9","","75","","","M","","M","","","98,09","","","","","","ND"
"2017-05-02 15:00","2017","05","02","15:00","-12,3","","-16,0","","74","","","M","","M","","","98,12","","","","","","ND"
"2017-05-02 16:00","2017","05","02","16:00","-12,3","","-16,4","","71","","","M","","M","","","98,11","","","","","","ND"
"2017-05-02 17:00","2017","05","02","17:00","-12,5","","-16,0","","75","","","M","","M","","","98,05","","","","","","ND"
"2017-05-02 18:00","2017","05","02","18:00","-12,3","","-16,0","","74","","","M","","M","","","98,08","","","","","","ND"
"2017-05-02 19:00","2017","05","02","19:00","-13,0","","-16,6","","74","","","M","","M","","","98,04","","","","","","ND"
"2017-05-02 20:00","2017","05","02","20:00","-13,4","","-16,6","","77","","","M","","M","","","98,05","","","","","","ND"
"2017-05-02 21:00","2017","05","02","21:00","-13,6","","-16,7","","77","","","M","","M","","","98,04","","","","","","ND"
"2017-05-02 22:00","2017","05","02","22:00","-13,7","","-16,9","","76","","","M","","M","","","97,98","","","","","","ND"
"2017-05-02 23:00","2017","05","02","23:00","-14,4","","-17,0","","80","","","M","","M","","","97,96","","","","","","ND"
"2017-05-03 00:00","2017","05","03","00:00","-14,4","","-17,3","","79","","","M","","M","","","97,96","","","","","","ND"
"2017-05-03 01:00","2017","05","03","01:00","-14,7","","-17,4","","80","","","M","","M","","","97,95","","","","","","ND"
"2017-05-03 02:00","2017","05","03","02:00","-14,8","","-17,5","","79","","","M","","M","","","97,94","","","","","","ND"
"2017-05-03 03:00","2017","05","03","03:00","-14,8","","-17,3","","81","","","M","","M","","","97,94","","","","","","ND"
"2017-05-03 04:00","2017","05","03","04:00","-15,0","","-17,8","","80","","","M","","M","","","97,94","","","","","","ND"
"2017-05-03 05:00","2017","05","03","05:00","-15,2","","-17,8","","81","","","M","","M","","","97,97","","","","","","ND"
"2017-05-03 06:00","2017","05","03","06:00","-15,2","","-18,0","","79","","","M","","M","","","97,98","","","","","","ND"
"2017-05-03 07:00","2017","05","03","07:00","-15,3","","-18,3","","78","","","M","","M","","","97,98","","","","","","ND"
"2017-05-03 08:00","2017","05","03","08:00","-15,1","","-18,3","","77","","","M","","M","","","98,00","","","","","","ND"
"2017-05-03 09:00","2017","05","03","09:00","-14,5","","-17,6","","77","","","M","","M","","","98,01","","","","","","ND"
"2017-05-03 10:00","2017","05","03","10:00","-13,7","","-17,2","","75","","","M","","M","","","98,04","","","","","","ND"
"2017-05-03 11:00","2017","05","03","11:00","-13,0","","-16,4","","76","","","M","","M","","","98,06","","","","","","ND"
"2017-05-03 12:00","2017","05","03","12:00","-12,5","","-16,7","","71","","","M","","M","","","98,11","","","","","","ND"
"2017-05-03 13:00","2017","05","03","13:00","-12,2","","-16,3","","71","","","M","","M","","","98,15","","","","","","ND"
"2017-05-03 14:00","2017","05","03","14:00","-11,9","","-16,0","","71","","","M","","M","","","98,18","","","","","","ND"
"2017-05-03 15:00","2017","05","03","15:00","-11,9","","-17,3","","64","","","M","","M","","","98,23","","","","","","ND"
"2017-05-03 16:00","2017","05","03","16:00","-11,4","","-16,5","","66","","","M","","M","","","98,28","","","","","","ND"
"2017-05-03 17:00","2017","05","03","17:00","-11,8","","-16,4","","68","","","M","","M","","","98,33","","","","","","ND"
"2017-05-03 18:00","2017","05","03","18:00","-12,0","","-16,5","","69","","","M","","M","","","98,39","","","","","","ND"
"2017-05-03 19:00","2017","05","03","19:00","-12,4","","-16,5","","71","","","M","","M","","","98,42","","","","","","ND"
"2017-05-03 20:00","2017","05","03","20:00","-13,9","","-17,3","","75","","","M","","M","","","98,46","","","","","","ND"
"2017-05-03 21:00","2017","05","03","21:00","-14,2","","-17,4","","76","","","M","","M","","","98,48","","","","","","ND"
"2017-05-03 22:00","2017","05","03","22:00","-15,0","","-18,3","","76","","","M","","M","","","98,49","","","","","","ND"
"2017-05-03 23:00","2017","05","03","23:00","-15,1","","-18,3","","76","","","M","","M","","","98,53","","","","","","ND"
"2017-05-04 00:00","2017","05","04","00:00","-15,5","","-18,7","","77","","","M","","M","","","98,53","","","","","","ND"
"2017-05-04 01:00","2017","05","04","01:00","-15,6","","-18,4","","79","","","M","","M","","","98,55","","","","","","ND"
"2017-05-04 02:00","2017","05","04","02:00","-16,6","","-19,3","","80","","","M","","M","","","98,59","","","","","","ND"
"2017-05-04 03:00","2017","05","04","03:00","-16,2","","-19,0","","79","","","M","","M","","","98,61","","","","","","ND"
"2017-05-04 04:00","2017","05","04","04:00","-16,7","","-19,4","","80","","","M","","M","","","98,65","","","","","","ND"
"2017-05-04 05:00","2017","05","04","05:00","-16,3","","-19,1","","79","","","M","","M","","","98,71","","","","","","ND"
"2017-05-04 06:00","2017","05","04","06:00","-16,3","","-19,5","","77","","","M","","M","","","98,76","","","","","","ND"
