"2016-01-01 17:00","2016","01","01","17:00","-18,9","","-21,8","","78","","22","","8","","","","95,15","","","","-25","","ND"
"2016-01-01 18:00","2016","01","01","18:00","-18,9","","-21,9","","77","","19","","6","","","","95,18","","","","-24","","ND"
"2016-01-01 19:00","2016","01","01","19:00","-18,7","","-21,4","","79","","","","0","","","","95,20","","","","","","ND"
"2016-01-01 20:00","2016","01","01","20:00","-19,0","","-21,6","","80","","24","","2","","","","95,22","","","","-21","","ND"
"2016-01-01 21:00","2016","01","01","21:00","-19,2","","-21,9","","79","","0","","1","","","","95,28","","","","-20","","ND"
"2016-01-01 22:00","2016","01","01","22:00","-19,4","","-22,0","","80","","2","","9","","","","95,32","","","","-26","","ND"
"2016-01-01 23:00","2016","01","01","23:00","-19,1","","-21,7","","80","","","","0","","","","95,37","","","","","","ND"
"2016-01-02 00:00","2016","01","02","00:00","-18,4","","-20,9","","81","","3","","7","","","","95,44","","","","-24","","ND"
"2016-01-02 01:00","2016","01","02","01:00","-18,1","","-20,6","","81","","2","","2","","","","95,52","","","","-20","","ND"
"2016-01-02 02:00","2016","01","02","02:00","-17,1","","-19,4","","83","","3","","14","","","","95,57","","","","-25","","ND"
"2016-01-02 03:00","2016","01","02","03:00","-15,6","","-17,8","","83","","10","","29","","","","95,65","","","","-27","","ND"
"2016-01-02 04:00","2016","01","02","04:00","-15,1","","-17,3","","83","","10","","40","","","","95,71","","","","-28","","ND"
"2016-01-02 05:00","2016","01","02","05:00","-15,0","","-17,2","","83","","10","","37","","","","95,83","","","","-27","","ND"
"2016-01-02 06:00","2016","01","02","06:00","-15,1","","-17,3","","83","","9","","37","","","","95,96","","","","-27","","ND"
"2016-01-02 07:00","2016","01","02","07:00","-15,3","","-17,6","","83","","10","","35","","","","96,08","","","","-27","","ND"
"2016-01-02 08:00","2016","01","02","08:00","-15,5","","-17,8","","83","","10","","31","","","","96,21","","","","-27","","ND"
"2016-01-02 09:00","2016","01","02","09:00","-15,8","","-18,1","","83","","11","","27","","","","96,31","","","","-27","","ND"
"2016-01-02 10:00","2016","01","02","10:00","-15,8","","-18,1","","83","","11","","25","","","","96,41","","","","-26","","ND"
"2016-01-02 11:00","2016","01","02","11:00","-15,5","","-17,8","","83","","10","","27","","","","96,48","","","","-26","","ND"
"2016-01-02 12:00","2016","01","02","12:00","-15,7","","-18,1","","82","","10","","21","","","","96,56","","","","-25","","ND"
"2016-01-02 13:00","2016","01","02","13:00","-16,0","","-18,3","","83","","9","","26","","","","96,65","","","","-27","","ND"
"2016-01-02 14:00","2016","01","02","14:00","-17,0","","-19,4","","81","","10","","23","","","","96,75","","","","-27","","ND"
"2016-01-02 15:00","2016","01","02","15:00","-17,5","","-20,0","","81","","10","","21","","","","96,81","","","","-28","","ND"
"2016-01-02 16:00","2016","01","02","16:00","-18,3","","-20,9","","80","","9","","25","","","","96,90","","","","-29","","ND"
"2016-01-02 17:00","2016","01","02","17:00","-18,7","","-21,3","","80","","11","","23","","","","96,96","","","","-30","","ND"
"2016-01-02 18:00","2016","01","02","18:00","-19,1","","-21,8","","79","","11","","26","","","","97,05","","","","-31","","ND"
"2016-01-02 19:00","2016","01","02","19:00","-19,4","","-22,0","","79","","10","","29","","","","97,08","","","","-32","","ND"
"2016-01-02 20:00","2016","01","02","20:00","-19,7","","-22,3","","79","","11","","19","","","","97,16","","","","-30","","ND"
"2016-01-02 21:00","2016","01","02","21:00","-19,8","","-22,5","","79","","11","","20","","","","97,23","","","","-30","","ND"
"2016-01-02 22:00","2016","01","02","22:00","-19,7","","-22,3","","79","","9","","10","","","","97,27","","","","-27","","ND"
"2016-01-02 23:00","2016","01","02","23:00","-19,7","","-22,5","","79","","10","","18","","","","97,31","","","","-30","","ND"
"2016-01-03 00:00","2016","01","03","00:00","-19,8","","-22,6","","79","","10","","23","","","","97,32","","","","-31","","ND"
"2016-01-03 01:00","2016","01","03","01:00","-20,1","","-22,8","","79","","7","","31","","","","97,37","","","","-33","","ND"
"2016-01-03 02:00","2016","01","03","02:00","-20,2","","-23,0","","78","","10","","24","","","","97,44","","","","-32","","ND"
"2016-01-03 03:00","2016","01","03","03:00","-20,2","","-22,9","","79","","9","","29","","","","97,49","","","","-33","","ND"
"2016-01-03 04:00","2016","01","03","04:00","-20,0","","-22,7","","79","","9","","29","","","","97,57","","","","-32","","ND"
"2016-01-03 05:00","2016","01","03","05:00","-19,9","","-22,6","","79","","5","","27","","","","97,66","","","","-32","","ND"
