"2015-07-01 17:00","2015","07","01","17:00","4,2","","2,7","","90","","21","","23","","","","98,45","","","","","","ND"
"2015-07-01 18:00","2015","07","01","18:00","4,2","","2,9","","92","","22","","15","","","","98,47","","","","","","ND"
"2015-07-01 19:00","2015","07","01","19:00","4,2","","2,2","","87","","23","","20","","","","98,51","","","","","","ND"
"2015-07-01 20:00","2015","07","01","20:00","4,2","","2,2","","87","","23","","17","","","","98,51","","","","","","ND"
"2015-07-01 21:00","2015","07","01","21:00","3,4","","2,0","","91","","27","","15","","","","98,53","","","","","","ND"
"2015-07-01 22:00","2015","07","01","22:00","2,9","","1,9","","93","","24","","11","","","","98,53","","","","","","ND"
"2015-07-01 23:00","2015","07","01","23:00","2,8","","1,1","","89","","23","","15","","","","98,53","","","","","","ND"
"2015-07-02 00:00","2015","07","02","00:00","3,0","","1,7","","91","","21","","19","","","","98,51","","","","","","ND"
"2015-07-02 01:00","2015","07","02","01:00"
"2015-07-02 02:00","2015","07","02","02:00","2,3","","1,2","","92","","21","","26","","","","98,51","","","","","","ND"
"2015-07-02 03:00","2015","07","02","03:00","2,0","","1,2","","95","","23","","27","","","","98,53","","","","","","ND"
"2015-07-02 04:00","2015","07","02","04:00","2,1","","1,1","","93","","21","","30","","","","98,53","","","","","","ND"
"2015-07-02 05:00","2015","07","02","05:00","2,1","","1,1","","93","","19","","25","","","","98,54","","","","","","ND"
"2015-07-02 06:00","2015","07","02","06:00","2,8","","1,2","","89","","19","","33","","","","98,52","","","","","","ND"
"2015-07-02 07:00","2015","07","02","07:00","3,3","","1,3","","86","","20","","33","","","","98,53","","","","","","ND"
"2015-07-02 08:00","2015","07","02","08:00"
"2015-07-02 09:00","2015","07","02","09:00","6,2","","1,9","","74","","20","","32","","","","98,50","","","","","","ND"
"2015-07-02 10:00","2015","07","02","10:00","8,0","","1,5","","64","","19","","33","","","","98,48","","","","","","ND"
"2015-07-02 11:00","2015","07","02","11:00","9,3","","2,3","","62","","19","","34","","","","98,46","","","","","","ND"
"2015-07-02 12:00","2015","07","02","12:00","10,2","","3,5","","63","","21","","35","","","","98,47","","","","","","ND"
"2015-07-02 13:00","2015","07","02","13:00","11,0","","3,0","","58","","22","","37","","","","98,44","","","","","","ND"
"2015-07-02 14:00","2015","07","02","14:00","11,4","","3,5","","58","","20","","35","","","","98,46","","","","","","ND"
"2015-07-02 15:00","2015","07","02","15:00","12,5","","4,2","","57","","20","","27","","","","98,45","","","","","","ND"
"2015-07-02 16:00","2015","07","02","16:00","12,5","","4,2","","57","","22","","25","","","","98,44","","","","","","ND"
"2015-07-02 17:00","2015","07","02","17:00","12,5","","4,1","","56","","20","","13","","","","98,42","","","","","","ND"
"2015-07-02 18:00","2015","07","02","18:00","12,2","","3,9","","57","","26","","8","","","","98,41","","","","","","ND"
"2015-07-02 19:00","2015","07","02","19:00","11,5","","4,0","","60","","20","","12","","","","98,40","","","","","","ND"
"2015-07-02 20:00","2015","07","02","20:00","11,1","","3,7","","60","","4","","4","","","","98,38","","","","","","ND"
"2015-07-02 21:00","2015","07","02","21:00","10,0","","3,7","","65","","5","","4","","","","98,33","","","","","","ND"
"2015-07-02 22:00","2015","07","02","22:00","9,3","","3,3","","66","","13","","12","","","","98,27","","","","","","ND"
"2015-07-02 23:00","2015","07","02","23:00","9,1","","2,7","","64","","17","","14","","","","98,23","","","","","","ND"
"2015-07-03 00:00","2015","07","03","00:00","7,8","","1,3","","64","","21","","12","","","","98,19","","","","","","ND"
"2015-07-03 01:00","2015","07","03","01:00","6,7","","1,1","","67","","21","","13","","","","98,17","","","","","","ND"
"2015-07-03 02:00","2015","07","03","02:00","7,0","","1,8","","69","","18","","28","","","","98,13","","","","","","ND"
"2015-07-03 03:00","2015","07","03","03:00","7,0","","2,3","","72","","18","","37","","","","98,11","","","","","","ND"
"2015-07-03 04:00","2015","07","03","04:00","7,3","","2,4","","71","","17","","41","","","","98,11","","","","","","ND"
"2015-07-03 05:00","2015","07","03","05:00","8,0","","2,7","","69","","17","","44","","","","98,08","","","","","","ND"
"2015-07-03 06:00","2015","07","03","06:00","10,1","","2,7","","60","","18","","39","","","","98,10","","","","","","ND"
"2015-07-03 07:00","2015","07","03","07:00","10,9","","2,3","","56","","18","","33","","","","98,13","","","","","","ND"
"2015-07-03 08:00","2015","07","03","08:00","11,7","","1,9","","51","","17","","26","","","","98,15","","","","","","ND"
"2015-07-03 09:00","2015","07","03","09:00","12,8","","0,5","","43","","20","","17","","","","98,15","","","","","","ND"
"2015-07-03 10:00","2015","07","03","10:00","10,9","","3,0","","58","","35","","18","","","","98,15","","","","","","ND"
"2015-07-03 11:00","2015","07","03","11:00","11,1","","3,2","","58","","2","","13","","","","98,14","","","","","","ND"
"2015-07-03 12:00","2015","07","03","12:00","10,8","","3,2","","59","","2","","14","","","","98,14","","","","","","ND"
"2015-07-03 13:00","2015","07","03","13:00","10,1","","2,1","","58","","2","","21","","","","98,14","","","","","","ND"
"2015-07-03 14:00","2015","07","03","14:00","10,2","","2,5","","59","","3","","22","","","","98,19","","","","","","ND"
"2015-07-03 15:00","2015","07","03","15:00","9,1","","1,8","","60","","3","","20","","","","98,20","","","","","","ND"
"2015-07-03 16:00","2015","07","03","16:00","8,4","","2,0","","64","","3","","20","","","","98,24","","","","","","ND"
"2015-07-03 17:00","2015","07","03","17:00","7,9","","2,3","","68","","4","","20","","","","98,27","","","","","","ND"
"2015-07-03 18:00","2015","07","03","18:00","5,0","","2,2","","82","","4","","28","","","","98,29","","","","","","ND"
"2015-07-03 19:00","2015","07","03","19:00","3,5","","1,6","","87","","5","","19","","","","98,36","","","","","","ND"
"2015-07-03 20:00","2015","07","03","20:00","2,0","","0,9","","92","","6","","26","","","","98,40","","","","","","ND"
"2015-07-03 21:00","2015","07","03","21:00","1,6","","0,9","","95","","6","","21","","","","98,42","","","","","","ND"
"2015-07-03 22:00","2015","07","03","22:00","1,5","","1,0","","96","","5","","20","","","","98,43","","","","","","ND"
"2015-07-03 23:00","2015","07","03","23:00","1,7","","1,4","","98","","5","","19","","","","98,47","","","","","","ND"
"2015-07-04 00:00","2015","07","04","00:00","1,5","","1,3","","98","","6","","16","","","","98,49","","","","","","ND"
"2015-07-04 01:00","2015","07","04","01:00","1,1","","0,8","","98","","5","","17","","","","98,51","","","","","","ND"
"2015-07-04 02:00","2015","07","04","02:00","0,8","","0,6","","99","","5","","18","","","","98,52","","","","","","ND"
"2015-07-04 03:00","2015","07","04","03:00","0,7","","0,5","","99","","5","","14","","","","98,55","","","","","","ND"
"2015-07-04 04:00","2015","07","04","04:00","0,8","","0,6","","99","","5","","15","","","","98,58","","","","","","ND"
"2015-07-04 05:00","2015","07","04","05:00","0,9","","0,7","","99","","5","","13","","","","98,61","","","","","","ND"
"2015-07-04 06:00","2015","07","04","06:00","0,9","","0,7","","99","","5","","13","","","","98,63","","","","","","ND"
"2015-07-04 07:00","2015","07","04","07:00","1,3","","1,1","","99","","4","","16","","","","98,65","","","","","","ND"
"2015-07-04 08:00","2015","07","04","08:00","1,3","","1,1","","99","","5","","14","","","","98,65","","","","","","ND"
"2015-07-04 09:00","2015","07","04","09:00","1,3","","1,1","","99","","4","","15","","","","98,68","","","","","","ND"
"2015-07-04 10:00","2015","07","04","10:00","1,8","","1,6","","99","","4","","14","","","","98,67","","","","","","ND"
"2015-07-04 11:00","2015","07","04","11:00","1,3","","1,2","","99","","4","","17","","","","98,67","","","","","","ND"
"2015-07-04 12:00","2015","07","04","12:00","1,8","","1,6","","99","","3","","15","","","","98,69","","","","","","ND"
