"2016-06-02 22:00","2016","06","02","22:00","-1,5","","-5,9","","72","","","M","13","","","","99,85","","","","-6","","ND"
"2016-06-02 23:00","2016","06","02","23:00","-1,9","","-6,2","","72","","","M","21","","","","99,84","","","","-8","","ND"
"2016-06-03 00:00","2016","06","03","00:00","-2,8","","-6,8","","74","","","M","15","","","","99,83","","","","-8","","ND"
"2016-06-03 01:00","2016","06","03","01:00","-3,0","","-7,1","","73","","","M","3","","","","99,81","","","","-4","","ND"
"2016-06-03 02:00","2016","06","03","02:00","-2,7","","-7,6","","69","","","M","12","","","","99,80","","","","-7","","ND"
"2016-06-03 03:00","2016","06","03","03:00","-2,7","","-8,0","","67","","","M","12","","","","99,78","","","","-7","","ND"
"2016-06-03 04:00","2016","06","03","04:00","-2,5","","-7,7","","67","","","M","14","","","","99,79","","","","-7","","ND"
"2016-06-03 05:00","2016","06","03","05:00","-2,0","","-7,2","","67","","","M","2","","","","99,78","","","","-3","","ND"
"2016-06-03 06:00","2016","06","03","06:00","-2,0","","-7,0","","68","","","M","9","","","","99,80","","","","-5","","ND"
"2016-06-03 07:00","2016","06","03","07:00","-1,6","","-5,6","","74","","","M","13","","","","99,78","","","","-6","","ND"
"2016-06-03 08:00","2016","06","03","08:00","-1,7","","-6,2","","72","","","M","13","","","","99,77","","","","-6","","ND"
"2016-06-03 09:00","2016","06","03","09:00","-1,2","","-5,5","","72","","","M","10","","","","99,77","","","","-5","","ND"
"2016-06-03 10:00","2016","06","03","10:00","0,3","","-5,0","","67","","","M","11","","","","99,76","","","","","","ND"
"2016-06-03 11:00","2016","06","03","11:00","0,3","","-3,7","","74","","","M","20","","","","99,73","","","","","","ND"
"2016-06-03 12:00","2016","06","03","12:00","0,7","","-2,7","","78","","","M","22","","","","99,71","","","","","","ND"
"2016-06-03 13:00","2016","06","03","13:00","0,5","","-3,0","","78","","","M","24","","","","99,71","","","","","","ND"
"2016-06-03 14:00","2016","06","03","14:00","1,1","","-2,4","","77","","","M","20","","","","99,70","","","","","","ND"
"2016-06-03 15:00","2016","06","03","15:00","1,4","","-2,8","","74","","","M","16","","","","99,72","","","","","","ND"
"2016-06-03 16:00","2016","06","03","16:00","1,2","","-1,6","","81","","","M","18","","","","99,72","","","","","","ND"
"2016-06-03 17:00","2016","06","03","17:00","0,6","","-2,3","","81","","","M","17","","","","99,73","","","","","","ND"
"2016-06-03 18:00","2016","06","03","18:00","0,1","","-2,4","","84","","","M","14","","","","99,72","","","","","","ND"
"2016-06-03 19:00","2016","06","03","19:00","-0,3","","-2,5","","85","","","M","15","","","","99,74","","","","-5","","ND"
"2016-06-03 20:00","2016","06","03","20:00","-0,4","","-2,5","","86","","","M","10","","","","99,75","","","","-4","","ND"
"2016-06-03 21:00","2016","06","03","21:00","-1,2","","-2,7","","89","","","M","8","","","","99,75","","","","-4","","ND"
"2016-06-03 22:00","2016","06","03","22:00","-1,4","","-2,4","","93","","","M","9","","","","99,74","","","","-5","","ND"
"2016-06-03 23:00","2016","06","03","23:00","-1,8","","-2,9","","92","","","M","1","","","","99,75","","","","-2","","ND"
"2016-06-04 00:00","2016","06","04","00:00","-0,9","","-5,2","","72","","","M","4","","","","99,76","","","","-2","","ND"
"2016-06-04 01:00","2016","06","04","01:00","-2,2","","-3,9","","88","","","M","2","","","","99,76","","","","-3","","ND"
"2016-06-04 02:00","2016","06","04","02:00","-2,0","","-6,1","","74","","","M","4","","","","99,74","","","","-3","","ND"
"2016-06-04 03:00","2016","06","04","03:00","-3,1","","-5,4","","84","","","M","9","","","","99,74","","","","-7","","ND"
"2016-06-04 04:00","2016","06","04","04:00","-3,2","","-4,3","","93","","","M","10","","","","99,75","","","","-7","","ND"
"2016-06-04 05:00","2016","06","04","05:00","-3,1","","-3,9","","94","","","M","2","","","","99,75","","","","-4","","ND"
"2016-06-04 06:00","2016","06","04","06:00","-2,9","","-3,5","","95","","","M","6","","","","99,75","","","","-5","","ND"
"2016-06-04 07:00","2016","06","04","07:00","-2,7","","-3,3","","96","","","M","11","","","","99,75","","","","-7","","ND"
"2016-06-04 08:00","2016","06","04","08:00","-2,2","","-3,1","","93","","","M","9","","","","99,73","","","","-6","","ND"
"2016-06-04 09:00","2016","06","04","09:00","-1,4","","-2,7","","91","","","M","7","","","","99,71","","","","-4","","ND"
"2016-06-04 10:00","2016","06","04","10:00","-0,8","","-2,4","","89","","","M","10","","","","99,69","","","","-4","","ND"
"2016-06-04 11:00","2016","06","04","11:00","-0,5","","-2,5","","87","","","M","10","","","","99,67","","","","-4","","ND"
"2016-06-04 12:00","2016","06","04","12:00","0,3","","-2,0","","85","","","M","11","","","","99,66","","","","","","ND"
"2016-06-04 13:00","2016","06","04","13:00","0,7","","-1,8","","83","","","M","10","","","","99,65","","","","","","ND"
"2016-06-04 14:00","2016","06","04","14:00","0,8","","-1,5","","85","","","M","10","","","","99,66","","","","","","ND"
"2016-06-04 15:00","2016","06","04","15:00","0,6","","-1,6","","85","","","M","11","","","","99,66","","","","","","ND"
"2016-06-04 16:00","2016","06","04","16:00","1,8","","-0,8","","83","","","M","9","","","","99,63","","","","","","ND"
"2016-06-04 17:00","2016","06","04","17:00","1,4","","-1,0","","84","","","M","4","","","","99,64","","","","","","ND"
"2016-06-04 18:00","2016","06","04","18:00","1,9","","-0,8","","82","","","M","4","","","","99,64","","","","","","ND"
"2016-06-04 19:00","2016","06","04","19:00","1,7","","-0,6","","85","","","M","11","","","","99,65","","","","","","ND"
"2016-06-04 20:00","2016","06","04","20:00","1,6","","-0,7","","84","","","M","3","","","","99,64","","","","","","ND"
"2016-06-04 21:00","2016","06","04","21:00","1,2","","-0,9","","86","","","M","4","","","","99,63","","","","","","ND"
"2016-06-04 22:00","2016","06","04","22:00","0,7","","-0,8","","89","","","M","5","","","","99,63","","","","","","ND"
"2016-06-04 23:00","2016","06","04","23:00","0,6","","-1,6","","85","","","M","9","","","","99,61","","","","","","ND"
"2016-06-05 00:00","2016","06","05","00:00","0,1","","-2,5","","83","","","M","13","","","","99,62","","","","","","ND"
"2016-06-05 01:00","2016","06","05","01:00","-0,7","","-2,9","","85","","","M","14","","","","99,64","","","","-5","","ND"
"2016-06-05 02:00","2016","06","05","02:00","-0,7","","-3,1","","84","","","M","3","","","","99,63","","","","-2","","ND"
"2016-06-05 03:00","2016","06","05","03:00","-1,1","","-2,6","","89","","","M","5","","","","99,62","","","","-3","","ND"
"2016-06-05 04:00","2016","06","05","04:00","-1,2","","-2,4","","91","","","M","0","","","","99,63","","","","","","ND"
"2016-06-05 05:00","2016","06","05","05:00","-1,0","","-4,1","","80","","","M","12","","","","99,61","","","","-5","","ND"
"2016-06-05 06:00","2016","06","05","06:00","-0,1","","-3,2","","80","","","M","9","","","","99,60","","","","-3","","ND"
"2016-06-05 07:00","2016","06","05","07:00","0,4","","-3,4","","76","","","M","11","","","","99,63","","","","","","ND"
"2016-06-05 08:00","2016","06","05","08:00","0,1","","-6,0","","64","","","M","15","","","","99,64","","","","","","ND"
"2016-06-05 09:00","2016","06","05","09:00","0,2","","-7,3","","57","","","M","17","","","","99,64","","","","","","ND"
"2016-06-05 10:00","2016","06","05","10:00","0,4","","-6,4","","60","","","M","12","","","","99,65","","","","","","ND"
"2016-06-05 11:00","2016","06","05","11:00","1,2","","-5,1","","63","","","M","18","","","","99,65","","","","","","ND"
"2016-06-05 12:00","2016","06","05","12:00","1,5","","-5,7","","59","","","M","17","","","","99,64","","","","","","ND"
"2016-06-05 13:00","2016","06","05","13:00","2,3","","-4,6","","60","","","M","16","","","","99,65","","","","","","ND"
"2016-06-05 14:00","2016","06","05","14:00","1,8","","-5,0","","61","","","M","17","","","","99,65","","","","","","ND"
"2016-06-05 15:00","2016","06","05","15:00","1,8","","-4,1","","65","","","M","22","","","","99,65","","","","","","ND"
"2016-06-05 16:00","2016","06","05","16:00","1,3","","-4,4","","66","","","M","25","","","","99,65","","","","","","ND"
"2016-06-05 17:00","2016","06","05","17:00","1,2","","-4,0","","69","","","M","30","","","","99,61","","","","","","ND"
"2016-06-05 18:00","2016","06","05","18:00","0,2","","-4,9","","69","","","M","30","","","","99,62","","","","","","ND"
"2016-06-05 19:00","2016","06","05","19:00","-0,5","","-5,6","","68","","","M","29","","","","99,65","","","","-7","","ND"
"2016-06-05 20:00","2016","06","05","20:00","-1,1","","-6,9","","64","","","M","26","","","","99,70","","","","-7","","ND"
"2016-06-05 21:00","2016","06","05","21:00","-2,2","","-6,3","","73","","","M","24","","","","99,68","","","","-9","","ND"
"2016-06-05 22:00","2016","06","05","22:00","-2,8","","-5,4","","82","","","M","18","","","","99,66","","","","-8","","ND"
"2016-06-05 23:00","2016","06","05","23:00","-3,3","","-4,9","","89","","","M","20","","","","99,62","","","","-9","","ND"
"2016-06-06 00:00","2016","06","06","00:00","-3,8","","-5,0","","91","","","M","8","","","","99,61","","","","-7","","ND"
"2016-06-06 01:00","2016","06","06","01:00","-3,9","","-5,1","","91","","","M","6","","","","99,59","","","","-7","","ND"
"2016-06-06 02:00","2016","06","06","02:00","-3,8","","-5,7","","87","","","M","0","","","","99,59","","","","","","ND"
"2016-06-06 03:00","2016","06","06","03:00","-3,5","","-7,0","","76","","","M","11","","","","99,60","","","","-8","","ND"
"2016-06-06 04:00","2016","06","06","04:00","-3,0","","-6,3","","78","","","M","2","","","","99,59","","","","-4","","ND"
"2016-06-06 05:00","2016","06","06","05:00","-2,9","","-5,8","","81","","","M","10","","","","99,55","","","","-7","","ND"
"2016-06-06 06:00","2016","06","06","06:00","-2,7","","-4,5","","87","","","M","15","","","","99,54","","","","-8","","ND"
"2016-06-06 07:00","2016","06","06","07:00","-2,4","","-4,2","","88","","","M","17","","","","99,53","","","","-8","","ND"
"2016-06-06 08:00","2016","06","06","08:00","-2,4","","-4,1","","88","","","M","20","","","","99,52","","","","-8","","ND"
"2016-06-06 09:00","2016","06","06","09:00","-1,9","","-3,8","","87","","","M","17","","","","99,53","","","","-7","","ND"
"2016-06-06 10:00","2016","06","06","10:00","-2,5","","-3,9","","89","","","M","18","","","","99,54","","","","-8","","ND"
"2016-06-06 11:00","2016","06","06","11:00","-2,0","","-3,6","","88","","","M","17","","","","99,50","","","","-7","","ND"
"2016-06-06 12:00","2016","06","06","12:00"
"2016-06-06 13:00","2016","06","06","13:00","-1,8","","-3,0","","92","","","M","24","","","","99,42","","","","-8","","ND"
"2016-06-06 14:00","2016","06","06","14:00"
"2016-06-06 15:00","2016","06","06","15:00","-1,5","","-3,0","","90","","","M","20","","","","99,39","","","","-7","","ND"
"2016-06-06 16:00","2016","06","06","16:00","-1,7","","-3,3","","89","","","M","19","","","","99,37","","","","-7","","ND"
"2016-06-06 17:00","2016","06","06","17:00","-2,0","","-3,3","","91","","","M","26","","","","99,33","","","","-9","","ND"
"2016-06-06 18:00","2016","06","06","18:00","-2,6","","-3,3","","95","","","M","23","","","","99,33","","","","-9","","ND"
"2016-06-06 19:00","2016","06","06","19:00","-2,9","","-3,6","","95","","","M","19","","","","99,35","","","","-9","","ND"
"2016-06-06 20:00","2016","06","06","20:00","-3,1","","-3,8","","95","","","M","17","","","","99,33","","","","-9","","ND"
"2016-06-06 21:00","2016","06","06","21:00","-3,4","","-4,2","","94","","","M","15","","","","99,32","","","","-9","","ND"
"2016-06-06 22:00","2016","06","06","22:00","-3,4","","-4,2","","94","","","M","14","","","","99,29","","","","-8","","ND"
"2016-06-06 23:00","2016","06","06","23:00","-3,7","","-4,6","","94","","","M","14","","","","99,28","","","","-9","","ND"
"2016-06-07 00:00","2016","06","07","00:00","-3,1","","-3,8","","94","","","M","15","","","","99,22","","","","-8","","ND"
"2016-06-07 01:00","2016","06","07","01:00","-2,8","","-3,6","","94","","","M","16","","","","99,19","","","","-8","","ND"
"2016-06-07 02:00","2016","06","07","02:00","-3,0","","-3,8","","95","","","M","17","","","","99,17","","","","-9","","ND"
"2016-06-07 03:00","2016","06","07","03:00","-3,2","","-3,9","","95","","","M","18","","","","99,15","","","","-9","","ND"
"2016-06-07 04:00","2016","06","07","04:00","-3,4","","-4,2","","94","","","M","17","","","","99,12","","","","-9","","ND"
"2016-06-07 05:00","2016","06","07","05:00","-3,8","","-4,6","","94","","","M","17","","","","99,12","","","","-10","","ND"
"2016-06-07 06:00","2016","06","07","06:00","-3,8","","-4,6","","94","","","M","18","","","","99,09","","","","-10","","ND"
"2016-06-07 07:00","2016","06","07","07:00","-3,7","","-4,6","","94","","","M","15","","","","99,07","","","","-9","","ND"
"2016-06-07 08:00","2016","06","07","08:00","-3,3","","-4,1","","94","","","M","16","","","","99,06","","","","-9","","ND"
"2016-06-07 09:00","2016","06","07","09:00","-3,2","","-4,0","","94","","","M","19","","","","99,03","","","","-9","","ND"
"2016-06-07 10:00","2016","06","07","10:00","-3,1","","-3,9","","94","","","M","21","","","","99,01","","","","-9","","ND"
"2016-06-07 11:00","2016","06","07","11:00","-2,7","","-3,5","","95","","","M","20","","","","98,98","","","","-9","","ND"
"2016-06-07 12:00","2016","06","07","12:00","-2,7","","-3,5","","95","","","M","22","","","","98,96","","","","-9","","ND"
"2016-06-07 13:00","2016","06","07","13:00","-2,7","","-3,4","","95","","","M","21","","","","98,97","","","","-9","","ND"
"2016-06-07 14:00","2016","06","07","14:00","-2,6","","-3,3","","95","","","M","26","","","","98,95","","","","-9","","ND"
"2016-06-07 15:00","2016","06","07","15:00","-2,7","","-3,4","","95","","","M","27","","","","98,94","","","","-10","","ND"
"2016-06-07 16:00","2016","06","07","16:00","-3,0","","-3,8","","94","","","M","25","","","","98,94","","","","-10","","ND"
"2016-06-07 17:00","2016","06","07","17:00","-3,1","","-3,9","","95","","","M","23","","","","98,93","","","","-10","","ND"
"2016-06-07 18:00","2016","06","07","18:00","-3,2","","-3,9","","95","","","M","22","","","","98,91","","","","-10","","ND"
"2016-06-07 19:00","2016","06","07","19:00","-3,0","","-3,8","","94","","","M","22","","","","98,90","","","","-9","","ND"
"2016-06-07 20:00","2016","06","07","20:00","-3,0","","-3,7","","95","","","M","20","","","","98,87","","","","-9","","ND"
"2016-06-07 21:00","2016","06","07","21:00","-2,7","","-3,3","","95","","","M","19","","","","98,86","","","","-8","","ND"
"2016-06-07 22:00","2016","06","07","22:00","-2,7","","-3,4","","95","","","M","17","","","","98,81","","","","-8","","ND"
"2016-06-07 23:00","2016","06","07","23:00","-2,7","","-3,4","","95","","","M","15","","","","98,76","","","","-8","","ND"
"2016-06-08 00:00","2016","06","08","00:00","-2,7","","-3,3","","95","","","M","16","","","","98,74","","","","-8","","ND"
"2016-06-08 01:00","2016","06","08","01:00","-2,7","","-3,5","","95","","","M","13","","","","98,69","","","","-7","","ND"
"2016-06-08 02:00","2016","06","08","02:00","-2,6","","-3,2","","95","","","M","14","","","","98,66","","","","-7","","ND"
"2016-06-08 03:00","2016","06","08","03:00","-2,5","","-3,2","","95","","","M","15","","","","98,60","","","","-7","","ND"
"2016-06-08 04:00","2016","06","08","04:00","-2,6","","-3,2","","95","","","M","23","","","","98,55","","","","-9","","ND"
"2016-06-08 05:00","2016","06","08","05:00","-2,7","","-3,4","","95","","","M","25","","","","98,51","","","","-9","","ND"
"2016-06-08 06:00","2016","06","08","06:00","-2,7","","-3,4","","95","","","M","33","","","","98,47","","","","-10","","ND"
"2016-06-08 07:00","2016","06","08","07:00","-2,5","","-3,2","","95","","","M","27","","","","98,48","","","","-9","","ND"
"2016-06-08 08:00","2016","06","08","08:00","-2,1","","-2,7","","96","","","M","36","","","","98,43","","","","-10","","ND"
"2016-06-08 09:00","2016","06","08","09:00","-2,0","","-2,6","","95","","","M","31","","","","98,41","","","","-9","","ND"
"2016-06-08 10:00","2016","06","08","10:00","-1,8","","-2,4","","96","","","M","35","","","","98,36","","","","-9","","ND"
"2016-06-08 11:00","2016","06","08","11:00","-1,8","","-2,3","","96","","","M","30","","","","98,33","","","","-9","","ND"
"2016-06-08 12:00","2016","06","08","12:00","-1,5","","-2,1","","96","","","M","31","","","","98,27","","","","-9","","ND"
"2016-06-08 13:00","2016","06","08","13:00","-1,5","","-2,1","","96","","","M","32","","","","98,24","","","","-9","","ND"
"2016-06-08 14:00","2016","06","08","14:00","-1,2","","-1,7","","96","","","M","32","","","","98,22","","","","-8","","ND"
"2016-06-08 15:00","2016","06","08","15:00","-1,1","","-1,6","","96","","","M","29","","","","98,20","","","","-8","","ND"
"2016-06-08 16:00","2016","06","08","16:00","-1,0","","-1,5","","96","","","M","28","","","","98,19","","","","-8","","ND"
"2016-06-08 17:00","2016","06","08","17:00","-0,8","","-1,3","","96","","","M","28","","","","98,15","","","","-7","","ND"
"2016-06-08 18:00","2016","06","08","18:00","-1,1","","-1,6","","97","","","M","28","","","","98,15","","","","-8","","ND"
"2016-06-08 19:00","2016","06","08","19:00","-1,1","","-1,6","","97","","","M","25","","","","98,13","","","","-7","","ND"
"2016-06-08 20:00","2016","06","08","20:00","-1,3","","-1,7","","97","","","M","24","","","","98,11","","","","-7","","ND"
"2016-06-08 21:00","2016","06","08","21:00","-1,4","","-2,0","","96","","","M","22","","","","98,10","","","","-7","","ND"
"2016-06-08 22:00","2016","06","08","22:00","-1,5","","-1,9","","97","","","M","20","","","","98,07","","","","-7","","ND"
"2016-06-08 23:00","2016","06","08","23:00","-1,5","","-2,1","","96","","","M","14","","","","98,06","","","","-6","","ND"
"2016-06-09 00:00","2016","06","09","00:00","-1,5","","-2,0","","97","","","M","12","","","","98,06","","","","-6","","ND"
"2016-06-09 01:00","2016","06","09","01:00","-1,4","","-1,9","","97","","","M","8","","","","98,02","","","","-4","","ND"
"2016-06-09 02:00","2016","06","09","02:00","-1,4","","-1,9","","97","","","M","10","","","","98,02","","","","-5","","ND"
"2016-06-09 03:00","2016","06","09","03:00","-1,4","","-1,9","","96","","","M","7","","","","98,05","","","","-4","","ND"
"2016-06-09 04:00","2016","06","09","04:00","-1,5","","-2,0","","96","","","M","5","","","","98,06","","","","-3","","ND"
"2016-06-09 05:00","2016","06","09","05:00","-1,3","","-1,8","","96","","","M","3","","","","98,09","","","","-2","","ND"
"2016-06-09 06:00","2016","06","09","06:00","-1,2","","-1,7","","96","","","M","6","","","","98,11","","","","-3","","ND"
"2016-06-09 07:00","2016","06","09","07:00","-1,1","","-1,6","","96","","","M","5","","","","98,13","","","","-3","","ND"
"2016-06-09 08:00","2016","06","09","08:00","-1,0","","-1,4","","97","","","M","6","","","","98,16","","","","-3","","ND"
"2016-06-09 09:00","2016","06","09","09:00","-0,8","","-1,2","","97","","","M","9","","","","98,19","","","","-4","","ND"
"2016-06-09 10:00","2016","06","09","10:00","-0,5","","-0,9","","97","","","M","2","","","","98,21","","","","-1","","ND"
"2016-06-09 11:00","2016","06","09","11:00","-0,3","","-0,7","","97","","","M","3","","","","98,21","","","","-1","","ND"
"2016-06-09 12:00","2016","06","09","12:00","1,0","","0,6","","98","","","M","6","","","","98,24","","","","","","ND"
"2016-06-09 13:00","2016","06","09","13:00","2,3","","1,9","","98","","","M","2","","","","98,26","","","","","","ND"
"2016-06-09 14:00","2016","06","09","14:00","3,2","","2,8","","98","","","M","12","","","","98,28","","","","","","ND"
"2016-06-09 15:00","2016","06","09","15:00","3,1","","2,4","","95","","","M","10","","","","98,29","","","","","","ND"
"2016-06-09 16:00","2016","06","09","16:00","3,0","","1,8","","92","","","M","16","","","","98,31","","","","","","ND"
"2016-06-09 17:00","2016","06","09","17:00","3,0","","1,9","","93","","","M","15","","","","98,31","","","","","","ND"
"2016-06-09 18:00","2016","06","09","18:00","2,8","","1,6","","92","","","M","19","","","","98,32","","","","","","ND"
"2016-06-09 19:00","2016","06","09","19:00","2,6","","1,2","","90","","","M","15","","","","98,31","","","","","","ND"
"2016-06-09 20:00","2016","06","09","20:00","2,6","","1,2","","91","","","M","21","","","","98,31","","","","","","ND"
"2016-06-09 21:00","2016","06","09","21:00","2,3","","1,0","","91","","","M","21","","","","98,32","","","","","","ND"
"2016-06-09 22:00","2016","06","09","22:00","2,1","","0,9","","92","","","M","19","","","","98,30","","","","","","ND"
"2016-06-09 23:00","2016","06","09","23:00","1,9","","0,7","","92","","","M","21","","","","98,31","","","","","","ND"
"2016-06-10 00:00","2016","06","10","00:00","1,6","","0,7","","93","","","M","23","","","","98,33","","","","","","ND"
"2016-06-10 01:00","2016","06","10","01:00","1,3","","0,2","","93","","","M","17","","","","98,35","","","","","","ND"
"2016-06-10 02:00","2016","06","10","02:00","0,7","","-0,2","","93","","","M","15","","","","98,36","","","","","","ND"
"2016-06-10 03:00","2016","06","10","03:00","0,2","","-0,7","","94","","","M","11","","","","98,39","","","","","","ND"
"2016-06-10 04:00","2016","06","10","04:00","0,4","","-0,4","","94","","","M","8","","","","98,40","","","","","","ND"
"2016-06-10 05:00","2016","06","10","05:00","0,2","","-0,3","","96","","","M","11","","","","98,41","","","","","","ND"
"2016-06-10 06:00","2016","06","10","06:00","0,5","","0,0","","96","","","M","6","","","","98,43","","","","","","ND"
"2016-06-10 07:00","2016","06","10","07:00","0,7","","0,2","","97","","","M","7","","","","98,44","","","","","","ND"
"2016-06-10 08:00","2016","06","10","08:00","0,5","","0,0","","97","","","M","6","","","","98,44","","","","","","ND"
"2016-06-10 09:00","2016","06","10","09:00","0,7","","0,2","","97","","","M","7","","","","98,47","","","","","","ND"
"2016-06-10 10:00","2016","06","10","10:00","0,8","","0,4","","97","","","M","13","","","","98,49","","","","","","ND"
"2016-06-10 11:00","2016","06","10","11:00","0,8","","0,3","","96","","","M","13","","","","98,52","","","","","","ND"
"2016-06-10 12:00","2016","06","10","12:00","1,0","","-0,4","","90","","","M","8","","","","98,52","","","","","","ND"
"2016-06-10 13:00","2016","06","10","13:00","0,6","","-0,9","","90","","","M","6","","","","98,53","","","","","","ND"
"2016-06-10 14:00","2016","06","10","14:00","1,1","","0,1","","93","","","M","7","","","","98,48","","","","","","ND"
"2016-06-10 15:00","2016","06","10","15:00","1,0","","-0,7","","89","","","M","6","","","","98,47","","","","","","ND"
"2016-06-10 16:00","2016","06","10","16:00","0,2","","-0,8","","93","","","M","5","","","","98,47","","","","","","ND"
"2016-06-10 17:00","2016","06","10","17:00","-0,5","","-1,2","","95","","","M","8","","","","98,49","","","","-3","","ND"
"2016-06-10 18:00","2016","06","10","18:00","-0,2","","-1,3","","92","","","M","7","","","","98,47","","","","-3","","ND"
"2016-06-10 19:00","2016","06","10","19:00","-0,3","","-1,6","","91","","","M","9","","","","98,46","","","","-3","","ND"
"2016-06-10 20:00","2016","06","10","20:00","-0,6","","-1,6","","93","","","M","4","","","","98,43","","","","-2","","ND"
"2016-06-10 21:00","2016","06","10","21:00","-1,2","","-1,8","","96","","","M","5","","","","98,43","","","","-3","","ND"
"2016-06-10 22:00","2016","06","10","22:00","-1,6","","-2,1","","96","","","M","3","","","","98,41","","","","-3","","ND"
"2016-06-10 23:00","2016","06","10","23:00","-1,6","","-2,4","","94","","","M","0","","","","98,39","","","","","","ND"
"2016-06-11 00:00","2016","06","11","00:00","-1,5","","-2,5","","93","","","M","0","","","","98,36","","","","","","ND"
"2016-06-11 01:00","2016","06","11","01:00","-1,5","","-3,0","","90","","","M","6","","","","98,35","","","","-4","","ND"
"2016-06-11 02:00","2016","06","11","02:00","-1,3","","-3,2","","87","","","M","11","","","","98,30","","","","-5","","ND"
"2016-06-11 03:00","2016","06","11","03:00","-1,2","","-2,9","","88","","","M","9","","","","98,29","","","","-4","","ND"
"2016-06-11 04:00","2016","06","11","04:00","-1,3","","-2,6","","91","","","M","3","","","","98,27","","","","-2","","ND"
"2016-06-11 05:00","2016","06","11","05:00","-1,2","","-2,6","","90","","","M","7","","","","98,25","","","","-4","","ND"
"2016-06-11 06:00","2016","06","11","06:00","-0,8","","-2,4","","89","","","M","8","","","","98,24","","","","-4","","ND"
"2016-06-11 07:00","2016","06","11","07:00","-0,3","","-2,3","","86","","","M","11","","","","98,23","","","","-4","","ND"
"2016-06-11 08:00","2016","06","11","08:00","-0,6","","-2,7","","85","","","M","15","","","","98,22","","","","-5","","ND"
"2016-06-11 09:00","2016","06","11","09:00","-0,3","","-2,3","","86","","","M","17","","","","98,18","","","","-5","","ND"
"2016-06-11 10:00","2016","06","11","10:00","0,0","","-1,8","","87","","","M","14","","","","98,18","","","","-4","","ND"
