;T_uncorrected;T_corrected
2015-11-11 00:00:00+00:00;-7.6923076923076925;-7.703082918629378
2015-11-12 00:00:00+00:00;-10.538461538461538;-10.550001889040779
2015-11-13 00:00:00+00:00;-10.23076923076923;-10.243124092402176
2015-11-14 00:00:00+00:00;-11.128205128205128;-11.1414266989095
2015-11-15 00:00:00+00:00;-2.3846153846153846;-2.398758806621415
2015-11-16 00:00:00+00:00;-3.0;-3.015123497196963
2015-11-17 00:00:00+00:00;-8.923076923076923;-8.939241942942502
2015-11-18 00:00:00+00:00;-1.6923076923076923;-1.7095790523382246
2015-11-20 00:00:00+00:00;2.8461538461538463;2.8264611140270026
2015-11-21 00:00:00+00:00;-2.6923076923076925;-2.713322969111634
2015-11-22 00:00:00+00:00;-10.743589743589743;-10.766007417017976
2015-11-23 00:00:00+00:00;-10.0;-10.023904091580023
2015-11-24 00:00:00+00:00;-11.0;-11.025478874048341
2015-11-25 00:00:00+00:00;-12.384615384615385;-12.411761925755284
2015-11-26 00:00:00+00:00;-11.871794871794872;-11.900706666701161
2015-11-27 00:00:00+00:00;-20.307692307692307;-20.338471830965858
2015-11-28 00:00:00+00:00;-18.23076923076923;-18.263524034826727
2015-11-29 00:00:00+00:00;-14.538461538461538;-14.573304447308985
2015-11-30 00:00:00+00:00;-9.923076923076923;-9.960126229817146
2015-12-01 00:00:00+00:00;-17.153846153846153;-17.193225821751724
2015-12-02 00:00:00+00:00;-20.53846153846154;-20.580301405425
2015-12-03 00:00:00+00:00;-23.384615384615383;-23.429051370768352
2015-12-04 00:00:00+00:00;-19.71794871794872;-19.765123036220523
2015-12-05 00:00:00+00:00;-20.384615384615383;-20.434676753980277
2015-12-06 00:00:00+00:00;-20.384615384615383;-20.43771924575521
2015-12-07 00:00:00+00:00;-19.53846153846154;-19.59477027154784
2015-12-08 00:00:00+00:00;-19.923076923076923;-19.982760067353194
2015-12-09 00:00:00+00:00;-9.384615384615385;-9.447849859436353
2015-12-10 00:00:00+00:00;-6.230769230769231;-6.297739557729628
2015-12-11 00:00:00+00:00;-6.230769230769231;-6.301667756529942
2015-12-12 00:00:00+00:00;-12.692307692307692;-12.767334811702016
2015-12-13 00:00:00+00:00;-15.307692307692308;-15.387056686669789
2015-12-14 00:00:00+00:00;-17.153846153846153;-17.237764951785856
2015-12-15 00:00:00+00:00;-25.153846153846153;-25.242545244745575
2015-12-16 00:00:00+00:00;-23.53846153846154;-23.63217573048157
2015-12-17 00:00:00+00:00;-22.846153846153847;-22.945127098974464
2015-12-18 00:00:00+00:00;-21.923076923076923;-22.027562562492598
2015-12-20 00:00:00+00:00;-22.025641025641026;-22.141949932303213
2015-12-21 00:00:00+00:00;-23.0;-23.12263955917603
2015-12-22 00:00:00+00:00;-17.923076923076923;-18.05233999436556
2015-12-23 00:00:00+00:00;-14.487179487179487;-14.623369306117885
2015-12-24 00:00:00+00:00;-9.846153846153847;-9.989584208859503
2015-12-25 00:00:00+00:00;-13.923076923076923;-14.07407236344212
2015-12-26 00:00:00+00:00;-17.0;-17.158895958677675
2015-12-27 00:00:00+00:00;-17.615384615384617;-17.782527599784334
2015-12-28 00:00:00+00:00;-22.58974358974359;-22.76549132423722
2015-12-29 00:00:00+00:00;-20.615384615384617;-20.800106180903555
2015-12-30 00:00:00+00:00;-15.692307692307692;-15.886383654497108
2015-12-31 00:00:00+00:00;-18.692307692307693;-18.89613021738847
2016-01-01 00:00:00+00:00;-16.846153846153847;-17.06012680362979
2016-01-02 00:00:00+00:00;-15.0;-15.224539051336535
2016-01-03 00:00:00+00:00;-19.076923076923077;-19.312455749314317
2016-01-04 00:00:00+00:00;-23.923076923076923;-24.17004266741064
2016-01-05 00:00:00+00:00;-21.23076923076923;-21.489619462894137
2016-01-06 00:00:00+00:00;-22.615384615384617;-22.88658273978161
2016-01-07 00:00:00+00:00;-23.0;-23.28402141495855
2016-01-08 00:00:00+00:00;-24.307692307692307;-24.605024391095466
2016-01-09 00:00:00+00:00;-26.794871794871796;-27.106013869698085
2016-01-10 00:00:00+00:00;-11.794871794871796;-12.120335073529898
2016-01-11 00:00:00+00:00;-14.0;-14.340307506622729
2016-01-12 00:00:00+00:00;-15.512820512820513;-15.868506982658058
2016-01-13 00:00:00+00:00;-21.0;-21.37161175506905
2016-01-14 00:00:00+00:00;-21.53846153846154;-21.92655633862669
2016-01-15 00:00:00+00:00;-12.153846153846153;-12.558993022533027
2016-01-16 00:00:00+00:00;-16.0;-16.422779023765955
2016-01-17 00:00:00+00:00;-9.974358974358974;-10.415361075576916
2016-01-18 00:00:00+00:00;-10.23076923076923;-10.69059591271337
2016-01-20 00:00:00+00:00;-19.923076923076923;-20.422398155060254
2016-01-21 00:00:00+00:00;-18.76923076923077;-19.289241600177373
2016-01-22 00:00:00+00:00;-23.53846153846154;-24.07980267140799
2016-01-23 00:00:00+00:00;-20.615384615384617;-21.17870562359998
2016-01-24 00:00:00+00:00;-26.23076923076923;-26.81672812461869
2016-01-25 00:00:00+00:00;-23.692307692307693;-24.30157045476466
2016-01-26 00:00:00+00:00;-28.307692307692307;-28.940932398180063
2016-01-27 00:00:00+00:00;-34.0;-34.65789782630862
2016-01-28 00:00:00+00:00;-26.076923076923077;-26.760165435015338
2016-01-29 00:00:00+00:00;-24.923076923076923;-25.63235640466811
2016-01-30 00:00:00+00:00;-22.076923076923077;-22.812937444793956
2016-01-31 00:00:00+00:00;-21.46153846153846;-22.22498999261798
2016-02-01 00:00:00+00:00;-20.53846153846154;-21.330056334795998
2016-02-02 00:00:00+00:00;-20.743589743589745;-21.564037011398053
2016-02-03 00:00:00+00:00;-22.53846153846154;-23.38847283556163
2016-02-04 00:00:00+00:00;-28.923076923076923;-29.803365375056107
2016-02-05 00:00:00+00:00;-29.23076923076923;-30.142048716361266
2016-02-06 00:00:00+00:00;-27.0;-27.942984306223455
2016-02-07 00:00:00+00:00;-24.153846153846153;-25.129248101552253
2016-02-08 00:00:00+00:00;-23.76923076923077;-24.77776130980397
2016-02-09 00:00:00+00:00;-22.23076923076923;-23.27313651481999
2016-02-10 00:00:00+00:00;-23.333333333333332;-24.41024175231973
2016-02-11 00:00:00+00:00;-22.384615384615383;-23.49676458642816
2016-02-12 00:00:00+00:00;-22.153846153846153;-23.30193003348982
2016-02-13 00:00:00+00:00;-17.0;-18.18470566660107
2016-02-14 00:00:00+00:00;-18.794871794871796;-20.016878516343017
2016-02-15 00:00:00+00:00;-20.76923076923077;-22.029208896017824
2016-02-16 00:00:00+00:00;-20.76923076923077;-22.06784063866417
2016-02-17 00:00:00+00:00;-21.0;-22.337890822870257
2016-02-18 00:00:00+00:00;-25.794871794871796;-27.17268052593943
2016-02-20 00:00:00+00:00;-9.923076923076923;-11.38257757957164
2016-02-21 00:00:00+00:00;-24.384615384615383;-25.885859780020983
2016-02-22 00:00:00+00:00;-29.153846153846153;-30.69741066756703
2016-02-23 00:00:00+00:00;-27.23076923076923;-28.81721216392909
2016-02-24 00:00:00+00:00;-25.846153846153847;-27.47601423660396
2016-02-25 00:00:00+00:00;-22.743589743589745;-24.417386179241888
2016-02-26 00:00:00+00:00;-30.666666666666668;-32.384896099509625
2016-02-27 00:00:00+00:00;-30.025641025641026;-31.788777588862324
2016-02-28 00:00:00+00:00;-23.53846153846154;-25.34695536915387
2016-02-29 00:00:00+00:00;-24.692307692307693;-26.54658376229169
2016-03-01 00:00:00+00:00;-27.794871794871796;-29.695328752213232
2016-03-02 00:00:00+00:00;-26.564102564102566;-28.51111158794245
2016-03-03 00:00:00+00:00;-19.76923076923077;-21.763134440580636
2016-03-04 00:00:00+00:00;-17.076923076923077;-19.11803426810509
2016-03-05 00:00:00+00:00;-19.871794871794872;-21.96039565722679
2016-03-06 00:00:00+00:00;-21.0;-23.136340591038067
2016-03-07 00:00:00+00:00;-22.153846153846153;-24.338143860404994
2016-03-08 00:00:00+00:00;-22.615384615384617;-24.84782283705135
2016-03-09 00:00:00+00:00;-19.23076923076923;-21.511496480119654
2016-03-10 00:00:00+00:00;-19.46153846153846;-21.790667422345717
2016-03-11 00:00:00+00:00;-17.46153846153846;-19.83914508453934
2016-03-12 00:00:00+00:00;-19.0;-21.426122638850536
2016-03-13 00:00:00+00:00;-18.05128205128205;-20.525920641292544
2016-03-14 00:00:00+00:00;-8.794871794871796;-11.317987077061515
2016-03-15 00:00:00+00:00;-12.692307692307692;-15.263820485261586
2016-03-16 00:00:00+00:00;-17.307692307692307;-19.927482829635846
2016-03-17 00:00:00+00:00;-16.846153846153847;-19.514061089587756
2016-03-18 00:00:00+00:00;-16.153846153846153;-18.869667315000438
2016-03-20 00:00:00+00:00;-19.666666666666668;-22.477537558140277
2016-03-21 00:00:00+00:00;-14.846153846153847;-17.70407462809948
2016-03-22 00:00:00+00:00;-21.94871794871795;-24.853314097012735
2016-03-23 00:00:00+00:00;-20.076923076923077;-23.02777631305724
2016-03-24 00:00:00+00:00;-15.153846153846153;-18.150494245146156
2016-03-25 00:00:00+00:00;-17.205128205128204;-20.2470648326626
2016-03-26 00:00:00+00:00;-18.923076923076923;-22.00975161857507
2016-03-27 00:00:00+00:00;-16.916666666666668;-20.047484819634192
2016-03-28 00:00:00+00:00;-17.5;-20.674322936063128
2016-03-29 00:00:00+00:00;-10.916666666666666;-14.133811798020632
2016-03-30 00:00:00+00:00;-20.194444444444443;-23.453685493119444
2016-03-31 00:00:00+00:00;-18.166666666666668;-21.467233961158847
2016-04-01 00:00:00+00:00;-11.583333333333334;-14.924414178978534
2016-04-02 00:00:00+00:00;-11.916666666666666;-15.297405789961484
2016-04-03 00:00:00+00:00;-14.527777777777779;-17.94727784467661
2016-04-04 00:00:00+00:00;-16.083333333333332;-19.54065554137186
2016-04-05 00:00:00+00:00;-16.77777777777778;-20.27194252169339
2016-04-06 00:00:00+00:00;-19.305555555555557;-22.835543165894183
2016-04-07 00:00:00+00:00;-15.083333333333334;-18.64808488735036
2016-04-08 00:00:00+00:00;-12.666666666666666;-16.265084870647925
2016-04-09 00:00:00+00:00;-12.027777777777779;-15.65872791972549
2016-04-10 00:00:00+00:00;-11.38888888888889;-15.051199860337258
2016-04-11 00:00:00+00:00;-5.388888888888889;-9.081354274435968
2016-04-12 00:00:00+00:00;-8.833333333333334;-12.554712566299639
2016-04-13 00:00:00+00:00;-9.166666666666666;-12.915686249118103
2016-04-14 00:00:00+00:00;-6.611111111111111;-10.386465896314128
2016-04-15 00:00:00+00:00;-7.083333333333333;-10.883687868544827
2016-04-16 00:00:00+00:00;-3.5833333333333335;-7.407323260666882
2016-04-17 00:00:00+00:00;-8.166666666666666;-12.01290017962108
2016-04-18 00:00:00+00:00;-10.777777777777779;-14.644837130863946
2016-04-20 00:00:00+00:00;-0.9166666666666666;-4.821028555230249
2016-04-21 00:00:00+00:00;-11.916666666666666;-15.837461359896128
2016-04-22 00:00:00+00:00;-12.916666666666666;-16.852388723759535
2016-04-23 00:00:00+00:00;-8.194444444444445;-12.143570730808898
2016-04-24 00:00:00+00:00;-9.5;-13.46099145407676
2016-04-25 00:00:00+00:00;-10.0;-13.971303431619688
2016-04-26 00:00:00+00:00;-4.361111111111111;-8.341161027886981
2016-04-27 00:00:00+00:00;5.472222222222222;1.4850017640441295
2016-04-28 00:00:00+00:00;5.5;1.5071935238793435
2016-04-29 00:00:00+00:00;1.6666666666666667;-2.3301346130000695
2016-04-30 00:00:00+00:00;-1.9444444444444444;-5.943644524448375
2016-05-01 00:00:00+00:00;5.166666666666667;1.1666666666559449
2016-05-02 00:00:00+00:00;0.5833333333333334;-3.4158667466737387
2016-05-03 00:00:00+00:00;3.9166666666666665;-0.08013461300641589
2016-05-04 00:00:00+00:00;-4.972222222222222;-8.965028698352558
2016-05-05 00:00:00+00:00;-2.9166666666666665;-6.903887124857965
2016-05-06 00:00:00+00:00;-0.6666666666666666;-4.646716583459535
2016-05-07 00:00:00+00:00;0.9166666666666666;-3.0546367649741493
2016-05-08 00:00:00+00:00;-0.08333333333333333;-4.044324787435776
2016-05-09 00:00:00+00:00;1.6666666666666667;-2.2824596197285345
2016-05-10 00:00:00+00:00;5.0;1.0642779428707103
2016-05-11 00:00:00+00:00;4.5;0.5792053067277239
2016-05-12 00:00:00+00:00;1.9166666666666667;-1.9876952219469648
2016-05-13 00:00:00+00:00;0.3888888888888889;-3.497554179927673
2016-05-14 00:00:00+00:00;5.5;1.6329406468462206
2016-05-15 00:00:00+00:00;6.333333333333333;2.487099820300647
2016-05-16 00:00:00+00:00;6.611111111111111;2.787121183687121
2016-05-17 00:00:00+00:00;2.9166666666666665;-0.8836878686491737
2016-05-18 00:00:00+00:00;1.5833333333333333;-2.1920214519899273
2016-05-20 00:00:00+00:00;-0.5277777777777778;-4.249157010903292
2016-05-21 00:00:00+00:00;-0.6666666666666666;-4.3591320523967285
2016-05-22 00:00:00+00:00;0.25;-3.412310971658543
2016-05-23 00:00:00+00:00;-0.25;-3.8809501421889747
2016-05-24 00:00:00+00:00;0.8888888888888888;-2.7095293153691755
2016-05-25 00:00:00+00:00;1.25;-2.3147515543344404
2016-05-26 00:00:00+00:00;3.0833333333333335;-0.4466542773691076
2016-05-27 00:00:00+00:00;2.75;-0.7441647443324135
2016-05-28 00:00:00+00:00;1.5277777777777777;-1.9295444307380438
2016-05-29 00:00:00+00:00;-0.75;-4.169500067445168
2016-05-30 00:00:00+00:00;0.5;-2.8807391239199136
2016-05-31 00:00:00+00:00;0.25;-3.091080846360112
2016-06-01 00:00:00+00:00;3.1666666666666665;-0.13390062864280686
2016-06-02 00:00:00+00:00;5.5;2.2407589503910454
2016-06-03 00:00:00+00:00;6.5;3.282854867579201
2016-06-04 00:00:00+00:00;4.666666666666667;1.4923437293854172
2016-06-05 00:00:00+00:00;6.861111111111111;3.730292956753281
2016-06-06 00:00:00+00:00;2.25;-0.836674697084335
2016-06-07 00:00:00+00:00;1.0833333333333333;-1.95860329601
2016-06-08 00:00:00+00:00;0.9166666666666666;-2.079981426695477
2016-06-09 00:00:00+00:00;3.4166666666666665;0.46581342818265764
2016-06-10 00:00:00+00:00;3.25;0.34540384902860227
2016-06-11 00:00:00+00:00;3.5;0.6420792150067678
2016-06-12 00:00:00+00:00;3.75;0.9391291050577769
2016-06-13 00:00:00+00:00;6.333333333333333;3.569843364110745
2016-06-14 00:00:00+00:00;7.75;5.034178834357939
2016-06-15 00:00:00+00:00;8.0;5.332092751464471
2016-06-16 00:00:00+00:00;8.5;5.880209472259353
2016-06-17 00:00:00+00:00;12.916666666666666;10.345153867128003
2016-06-18 00:00:00+00:00;10.083333333333334;7.560218043667155
2016-06-20 00:00:00+00:00;9.916666666666666;7.490544018189243
2016-06-21 00:00:00+00:00;4.5;2.1223933660816994
2016-06-22 00:00:00+00:00;2.5833333333333335;0.2542043601500664
2016-06-23 00:00:00+00:00;1.0;-1.280727263374281
2016-06-24 00:00:00+00:00;2.3333333333333335;0.10089509578184197
2016-06-25 00:00:00+00:00;5.25;3.065702275455764
2016-06-26 00:00:00+00:00;7.444444444444445;5.3081038330506916
2016-06-27 00:00:00+00:00;3.1666666666666665;1.078065858205611
2016-06-28 00:00:00+00:00;6.583333333333333;4.542222116108026
2016-06-29 00:00:00+00:00;13.027777777777779;11.033874076987741
2016-06-30 00:00:00+00:00;11.583333333333334;9.636324276226636
2016-07-01 00:00:00+00:00;9.5;7.599543005082764
2016-07-02 00:00:00+00:00;7.583333333333333;5.729057220923389
2016-07-03 00:00:00+00:00;8.055555555555555;6.24706167698024
2016-07-04 00:00:00+00:00;7.25;5.4868633827583855
2016-07-05 00:00:00+00:00;6.0;4.281770506237124
2016-07-06 00:00:00+00:00;8.75;7.076203495674578
2016-07-07 00:00:00+00:00;8.805555555555555;7.17569508772298
2016-07-08 00:00:00+00:00;7.666666666666667;6.0802236463455275
2016-07-09 00:00:00+00:00;9.75;8.206435388142541
2016-07-10 00:00:00+00:00;16.583333333333332;15.082088827478037
2016-07-11 00:00:00+00:00;10.166666666666666;8.70716588591393
2016-07-12 00:00:00+00:00;15.972222222222221;14.55387188824189
2016-07-13 00:00:00+00:00;9.083333333333334;7.705524445184917
2016-07-14 00:00:00+00:00;3.4166666666666665;2.0787756672894693
2016-07-15 00:00:00+00:00;4.194444444444445;2.895834376754833
2016-07-16 00:00:00+00:00;8.75;7.490021650616561
2016-07-17 00:00:00+00:00;8.75;7.527993028703897
2016-07-18 00:00:00+00:00;8.0;6.815294053127035
2016-07-20 00:00:00+00:00;12.583333333333334;11.471183779193389
2016-07-21 00:00:00+00:00;4.916666666666667;3.8397578528878133
2016-07-22 00:00:00+00:00;4.75;3.7076322737501584
2016-07-23 00:00:00+00:00;9.916666666666666;8.90813563099325
2016-07-24 00:00:00+00:00;12.166666666666666;11.191264164852244
2016-07-25 00:00:00+00:00;14.25;13.307015073875291
2016-07-26 00:00:00+00:00;17.083333333333332;16.17205315451243
2016-07-27 00:00:00+00:00;14.222222222222221;13.341932995322729
2016-07-28 00:00:00+00:00;13.88888888888889;13.038876725896793
2016-07-29 00:00:00+00:00;14.916666666666666;14.096218431701978
2016-07-30 00:00:00+00:00;13.25;12.458404123834141
2016-07-31 00:00:00+00:00;12.25;11.48654726376942
2016-08-01 00:00:00+00:00;15.472222222222221;14.736206509874572
2016-08-02 00:00:00+00:00;20.416666666666668;19.70738568576561
2016-08-03 00:00:00+00:00;16.27777777777778;15.59453374838025
2016-08-04 00:00:00+00:00;17.694444444444443;17.036544755849537
2016-08-05 00:00:00+00:00;13.333333333333334;12.700091168584635
2016-08-06 00:00:00+00:00;14.5;13.890734928103383
2016-08-07 00:00:00+00:00;15.333333333333334;14.747371869229376
2016-08-08 00:00:00+00:00;10.36111111111111;9.797787243515456
2016-08-09 00:00:00+00:00;12.944444444444445;12.403100131740548
2016-08-10 00:00:00+00:00;9.25;8.729985634436499
2016-08-11 00:00:00+00:00;4.25;3.750674840509489
2016-08-12 00:00:00+00:00;9.333333333333334;8.854065907350414
2016-08-13 00:00:00+00:00;11.194444444444445;10.734612919158591
2016-08-14 00:00:00+00:00;13.583333333333334;13.142325856866282
2016-08-15 00:00:00+00:00;16.166666666666668;15.743881679714612
2016-08-16 00:00:00+00:00;14.75;14.344846518527977
2016-08-17 00:00:00+00:00;13.333333333333334;12.945231202952659
2016-08-18 00:00:00+00:00;13.083333333333334;12.711713456032886
2016-08-20 00:00:00+00:00;15.0;14.659682533099906
2016-08-21 00:00:00+00:00;13.36111111111111;13.035636809222405
2016-08-22 00:00:00+00:00;12.083333333333334;11.77217906376451
2016-08-23 00:00:00+00:00;10.75;10.452654431233247
2016-08-24 00:00:00+00:00;7.166666666666667;6.882630345095431
2016-08-25 00:00:00+00:00;9.5;9.228785404542721
2016-08-26 00:00:00+00:00;9.166666666666666;8.907798242123665
2016-08-27 00:00:00+00:00;10.583333333333334;10.336347503363893
2016-08-28 00:00:00+00:00;9.666666666666666;9.43111182727049
2016-08-29 00:00:00+00:00;8.5;8.275436494391599
2016-08-30 00:00:00+00:00;5.416666666666667;5.202666742432811
2016-08-31 00:00:00+00:00;8.666666666666666;8.462814416096121
2016-09-18 00:00:00+00:00;8.0;7.920475359832947
2016-09-20 00:00:00+00:00;11.5;11.4289097601931
2016-09-21 00:00:00+00:00;9.333333333333334;9.266153447457501
2016-09-22 00:00:00+00:00;5.416666666666667;5.353203218656474
2016-09-23 00:00:00+00:00;4.083333333333333;4.023400103041962
2016-09-24 00:00:00+00:00;3.9166666666666665;3.8600848972351236
2016-09-25 00:00:00+00:00;5.666666666666667;5.6132648319187615
2016-09-26 00:00:00+00:00;5.666666666666667;5.616280238882077
2016-09-27 00:00:00+00:00;8.25;8.202471218391134
2016-09-28 00:00:00+00:00;10.0;9.955177640192142
2016-09-29 00:00:00+00:00;7.75;7.7077391447884205
2016-09-30 00:00:00+00:00;5.583333333333333;5.54349514496565
2016-10-01 00:00:00+00:00;3.5;3.462451494207245
2016-10-02 00:00:00+00:00;1.25;1.214613821975518
2016-10-03 00:00:00+00:00;2.4;2.3666542025015755
2016-10-04 00:00:00+00:00;4.916666666666667;4.885244490394166
2016-10-05 00:00:00+00:00;0.1;0.07038965637835115
2016-10-06 00:00:00+00:00;0.5;0.4720944564755552
2016-10-07 00:00:00+00:00;0.4166666666666667;0.3903634346038925
2016-10-08 00:00:00+00:00;-0.4166666666666667;-0.4414657414215729
2016-10-09 00:00:00+00:00;0.3333333333333333;0.3099443894917331
2016-10-10 00:00:00+00:00;0.5;0.4779310844558912
2016-10-11 00:00:00+00:00;2.1;2.0791647326878238
2016-10-12 00:00:00+00:00;-0.16666666666666666;-0.18635114174601705
2016-10-13 00:00:00+00:00;-1.1666666666666667;-1.1852798772088091
2016-10-14 00:00:00+00:00;-0.6666666666666666;-0.6842850051454347
2016-10-15 00:00:00+00:00;-0.25;-0.2666969141224156
2016-10-16 00:00:00+00:00;-1.5;-1.5158461806031733
2016-10-17 00:00:00+00:00;-1.5833333333333333;-1.5983968998052895
2016-10-18 00:00:00+00:00;-5.416666666666667;-5.431013349985627
2016-10-20 00:00:00+00:00;-5.5;-5.513101457970269
2016-10-21 00:00:00+00:00;-0.3333333333333333;-0.3459025676031497
2016-10-22 00:00:00+00:00;-2.0;-2.012094974613121
2016-10-23 00:00:00+00:00;-2.9166666666666665;-2.92834384081492
2016-10-24 00:00:00+00:00;-2.6666666666666665;-2.6779811660258606
2016-10-25 00:00:00+00:00;-3.0833333333333335;-3.0943391199629966
2016-10-26 00:00:00+00:00;-1.25;-1.2607500409730101
2016-10-27 00:00:00+00:00;-0.25;-0.2605464349335489
2016-10-28 00:00:00+00:00;-1.0833333333333333;-1.0937276409973027
2016-10-29 00:00:00+00:00;-6.333333333333333;-6.343626497515992
2016-10-30 00:00:00+00:00;-4.0;-4.010242674814009
2016-10-31 00:00:00+00:00;-4.538461538461538;-4.548704213275547
2016-11-01 00:00:00+00:00;-2.3076923076923075;-2.3179854718749664
2016-11-02 00:00:00+00:00;1.0909090909090908;1.0805147832451214
2016-11-03 00:00:00+00:00;0.45454545454545453;0.44399901961190563
2016-11-04 00:00:00+00:00;-1.8461538461538463;-1.8569038871268564
2016-11-05 00:00:00+00:00;-5.615384615384615;-5.6263904020142785
2016-11-06 00:00:00+00:00;-3.1538461538461537;-3.165160653205348
2016-11-07 00:00:00+00:00;-4.0;-4.011677174148254
2016-11-08 00:00:00+00:00;-6.0;-6.012094974613121
2016-11-09 00:00:00+00:00;-7.6923076923076925;-7.7048769265775086
2016-11-10 00:00:00+00:00;-4.769230769230769;-4.782332227201038
2016-11-11 00:00:00+00:00;-5.461538461538462;-5.475231785036835
2016-11-12 00:00:00+00:00;-10.384615384615385;-10.398962067934345
2016-11-13 00:00:00+00:00;-4.0;-4.015063566471957
2016-11-14 00:00:00+00:00;-8.076923076923077;-8.09276925752625
2016-11-15 00:00:00+00:00;-6.6923076923076925;-6.709004606430108
2016-11-16 00:00:00+00:00;-3.6923076923076925;-3.7099260307864608
2016-11-17 00:00:00+00:00;1.8461538461538463;1.8275406356117039
2016-11-18 00:00:00+00:00;-2.5454545454545454;-2.5651390205338958
2016-11-20 00:00:00+00:00;-7.153846153846154;-7.175915069390263
2016-11-21 00:00:00+00:00;-6.0;-6.0233889438416
2016-11-22 00:00:00+00:00;-6.230769230769231;-6.255568305524137
2016-11-23 00:00:00+00:00;-8.846153846153847;-8.872457078216621
2016-11-24 00:00:00+00:00;-5.230769230769231;-5.2586747742936755
2016-11-25 00:00:00+00:00;-3.6153846153846154;-3.6449949590062642
2016-11-26 00:00:00+00:00;-3.230769230769231;-3.262191407041732
2016-11-27 00:00:00+00:00;-5.615384615384615;-5.648730412883039
2016-11-28 00:00:00+00:00;-11.153846153846153;-11.189232331870635
2016-11-29 00:00:00+00:00;-11.615384615384615;-11.652933121177371
2016-11-30 00:00:00+00:00;-9.538461538461538;-9.578299726829222
2016-12-01 00:00:00+00:00;-8.384615384615385;-8.426876239826964
2016-12-02 00:00:00+00:00;-6.538461538461538;-6.583283898269396
2016-12-03 00:00:00+00:00;-6.3076923076923075;-6.355221089301175
2016-12-04 00:00:00+00:00;-5.923076923076923;-5.973463350861513
2016-12-05 00:00:00+00:00;-7.153846153846154;-7.20724798859406
2016-12-06 00:00:00+00:00;-7.461538461538462;-7.518120230970005
2016-12-07 00:00:00+00:00;-9.23076923076923;-9.290702461060599
2016-12-08 00:00:00+00:00;-12.461538461538462;-12.525001909548655
2016-12-09 00:00:00+00:00;-11.153846153846153;-11.221026039721986
2016-12-10 00:00:00+00:00;-14.23076923076923;-14.30185947057613
2016-12-11 00:00:00+00:00;-15.076923076923077;-15.152125514922478
2016-12-12 00:00:00+00:00;-12.307692307692308;-12.387216947859361
2016-12-13 00:00:00+00:00;-14.923076923076923;-15.007142159424953
2016-12-14 00:00:00+00:00;-14.23076923076923;-14.319602076020052
2016-12-15 00:00:00+00:00;-15.76923076923077;-15.86306708134254
2016-12-16 00:00:00+00:00;-14.692307692307692;-14.791392398344719
2016-12-17 00:00:00+00:00;-14.23076923076923;-14.335356547570967
2016-12-18 00:00:00+00:00;-19.307692307692307;-19.418045958771863
2016-12-20 00:00:00+00:00;-22.692307692307693;-22.815024266846542
2016-12-21 00:00:00+00:00;-20.23076923076923;-20.360102449891144
2016-12-22 00:00:00+00:00;-22.846153846153847;-22.982407532227835
2016-12-23 00:00:00+00:00;-22.153846153846153;-22.29733464207814
2016-12-24 00:00:00+00:00;-21.076923076923077;-21.227971396216066
2016-12-25 00:00:00+00:00;-19.692307692307693;-19.851251737651108
2016-12-26 00:00:00+00:00;-19.0;-19.16718669562406
2016-12-27 00:00:00+00:00;-19.923076923076923;-20.098864375587777
2016-12-28 00:00:00+00:00;-13.461538461538462;-13.646296102231082
2016-12-29 00:00:00+00:00;-14.307692307692308;-14.501801023220986
2016-12-30 00:00:00+00:00;-15.23076923076923;-15.434621481339775
2016-12-31 00:00:00+00:00;-17.846153846153847;-18.060153770387704
